Week,Start Date,End Date,Total Trades,Trades Won,Trades Lost,Realised PnL,winPercentage
1,2022-01-03 01:00:00+00:00,2022-01-10 00:55:00+00:00,39,14,25,-0.00014999999999942663,36.0
2,2022-01-10 01:00:00+00:00,2022-01-17 00:55:00+00:00,29,14,15,0.013389999999999624,48.0
3,2022-01-17 01:00:00+00:00,2022-01-24 00:55:00+00:00,35,6,29,-0.02136000000000065,17.0
4,2022-01-24 01:00:00+00:00,2022-01-31 00:55:00+00:00,33,8,25,-0.010369999999999536,24.0
5,2022-01-31 01:00:00+00:00,2022-02-07 00:55:00+00:00,45,13,32,-0.004230000000000081,28.999999999999996
6,2022-02-07 01:00:00+00:00,2022-02-14 00:55:00+00:00,38,15,23,-0.0038400000000007387,39.0
7,2022-02-14 01:00:00+00:00,2022-02-21 00:55:00+00:00,41,6,34,-0.03063999999999878,15.0
8,2022-02-21 01:00:00+00:00,2022-02-28 00:55:00+00:00,61,23,38,0.015530000000000141,38.0
9,2022-02-28 01:00:00+00:00,2022-03-07 00:55:00+00:00,62,16,46,-0.027799999999998576,26.0
10,2022-03-07 01:00:00+00:00,2022-03-14 00:55:00+00:00,70,25,44,-0.002289999999999695,36.0
11,2022-03-14 01:00:00+00:00,2022-03-21 00:55:00+00:00,69,22,47,-0.009879999999999015,32.0
12,2022-03-21 01:00:00+00:00,2022-03-28 00:55:00+00:00,40,7,33,-0.02591000000000021,18.0
13,2022-03-28 01:00:00+00:00,2022-04-04 00:55:00+00:00,51,17,34,-0.007350000000000731,33.0
14,2022-04-04 01:00:00+00:00,2022-04-11 00:55:00+00:00,38,14,24,0.002829999999999472,37.0
15,2022-04-11 01:00:00+00:00,2022-04-18 00:55:00+00:00,35,10,25,-0.011539999999999537,28.999999999999996
16,2022-04-18 01:00:00+00:00,2022-04-25 00:55:00+00:00,40,15,25,0.001609999999998668,38.0
17,2022-04-25 01:00:00+00:00,2022-05-02 00:55:00+00:00,70,23,46,-0.004980000000000345,33.0
18,2022-05-02 01:00:00+00:00,2022-05-09 00:55:00+00:00,70,17,53,-0.030810000000002058,24.0
19,2022-05-09 01:00:00+00:00,2022-05-16 00:55:00+00:00,62,23,39,-0.001470000000001026,37.0
20,2022-05-16 01:00:00+00:00,2022-05-23 00:55:00+00:00,59,15,44,-0.025510000000001837,25.0
21,2022-05-23 01:00:00+00:00,2022-05-30 00:55:00+00:00,63,13,50,-0.035150000000000264,21.0
22,2022-05-30 01:00:00+00:00,2022-06-06 00:55:00+00:00,46,9,37,-0.027270000000000627,20.0
23,2022-06-06 01:00:00+00:00,2022-06-13 00:55:00+00:00,53,13,40,-0.02087999999999987,25.0
24,2022-06-13 01:00:00+00:00,2022-06-20 00:55:00+00:00,87,35,51,0.0135099999999998,40.0
25,2022-06-20 01:00:00+00:00,2022-06-27 00:55:00+00:00,53,15,37,-0.012879999999999281,28.000000000000004
26,2022-06-27 01:00:00+00:00,2022-07-04 00:55:00+00:00,54,21,33,0.004420000000000646,39.0
27,2022-07-04 01:00:00+00:00,2022-07-11 00:55:00+00:00,53,21,32,0.001630000000000742,40.0
28,2022-07-11 01:00:00+00:00,2022-07-18 00:55:00+00:00,65,17,48,-0.03083999999999737,26.0
29,2022-07-18 01:00:00+00:00,2022-07-25 00:55:00+00:00,72,24,48,-0.002469999999998196,33.0
30,2022-07-25 01:00:00+00:00,2022-08-01 00:55:00+00:00,75,19,56,-0.032579999999999665,25.0
31,2022-08-01 01:00:00+00:00,2022-08-08 00:55:00+00:00,53,14,39,-0.01830999999999866,26.0
32,2022-08-08 01:00:00+00:00,2022-08-15 00:55:00+00:00,51,13,38,-0.019139999999999546,25.0
33,2022-08-15 01:00:00+00:00,2022-08-22 00:55:00+00:00,45,15,30,-0.00511999999999907,33.0
34,2022-08-22 01:00:00+00:00,2022-08-29 00:55:00+00:00,52,18,34,-0.003549999999998832,35.0
35,2022-08-29 01:00:00+00:00,2022-09-05 00:55:00+00:00,60,17,43,-0.015449999999998965,28.000000000000004
36,2022-09-05 01:00:00+00:00,2022-09-12 00:55:00+00:00,65,19,46,-0.013339999999998742,28.999999999999996
37,2022-09-12 01:00:00+00:00,2022-09-19 00:55:00+00:00,60,17,43,-0.009529999999999816,28.000000000000004
38,2022-09-19 01:00:00+00:00,2022-09-26 00:55:00+00:00,68,23,45,-0.011089999999999045,34.0
39,2022-09-26 01:00:00+00:00,2022-10-03 00:55:00+00:00,90,28,62,-0.011369999999998215,31.0
40,2022-10-03 01:00:00+00:00,2022-10-10 00:55:00+00:00,66,23,43,-0.00912999999999875,35.0
41,2022-10-10 01:00:00+00:00,2022-10-17 00:55:00+00:00,64,29,35,0.023360000000000825,45.0
42,2022-10-17 01:00:00+00:00,2022-10-24 00:55:00+00:00,68,24,44,-0.002369999999998207,35.0
43,2022-10-24 01:00:00+00:00,2022-10-31 00:55:00+00:00,64,24,40,-0.0020199999999995777,38.0
44,2022-10-31 01:00:00+00:00,2022-11-07 00:55:00+00:00,64,20,44,-0.026019999999999044,31.0
45,2022-11-07 01:00:00+00:00,2022-11-14 00:55:00+00:00,73,33,39,0.0386300000000005,45.0
46,2022-11-14 01:00:00+00:00,2022-11-21 00:55:00+00:00,75,23,52,-0.011369999999999492,31.0
47,2022-11-21 01:00:00+00:00,2022-11-25 23:45:00+00:00,69,18,50,-0.02359999999999962,26.0
