Trade Type,Trade Open Time,Trade Open Price,Trade Close Time,Trade Close Price,Trade P/L
short,1988-08-02 00:00:00+01:00,97.001708984375,1988-08-15 00:00:00+01:00,91.58265686035156,5.041883392333984
short,1988-09-30 00:00:00+01:00,88.06024932861328,1988-10-05 00:00:00+01:00,91.04073333740234,-3.338685974121094
short,1989-01-17 00:00:00+00:00,93.2083740234375,1989-01-26 00:00:00+00:00,96.18889617919922,-3.3593166961669922
short,1989-04-19 00:00:00+01:00,99.98220825195312,1989-06-01 00:00:00+01:00,94.56315612792967,5.029961395263686
short,1989-08-18 00:00:00+01:00,103.5046157836914,1989-09-01 00:00:00+01:00,105.67230224609376,-2.586040298461928
short,1990-01-18 00:00:00+00:00,108.65283203125,1990-02-07 00:00:00+00:00,101.8788604736328,6.352908172607435
short,1990-07-05 00:00:00+01:00,86.70549011230469,1990-08-02 00:00:00+01:00,79.11872863769531,7.255113037109375
short,1990-11-15 00:00:00+00:00,78.30586242675781,1990-11-20 00:00:00+00:00,81.01541137695312,-3.028191497802734
short,1990-11-21 00:00:00+00:00,79.11872863769531,1990-12-24 00:00:00+00:00,74.78347778320312,4.02744644165039
short,1991-06-18 00:00:00+01:00,76.40918731689453,1991-07-15 00:00:00+01:00,79.11872863769531,-3.0205971527099607
short,1992-11-20 00:00:00+00:00,52.565162658691406,1992-12-04 00:00:00+00:00,49.85564041137696,2.5046806411743088
short,1993-01-28 00:00:00+00:00,54.30058670043945,1993-02-01 00:00:00+00:00,57.31730651855469,-3.2399556045532236
short,1993-08-05 00:00:00+01:00,104.6722183227539,1993-08-25 00:00:00+01:00,106.96651458740234,-2.71757373046875
short,1993-09-01 00:00:00+01:00,108.9739227294922,1993-09-08 00:00:00+01:00,111.26789093017578,-2.734451828002916
short,1995-03-23 00:00:00+00:00,115.07517449039293,1995-05-17 00:00:00+01:00,117.65266257281446,-3.0429437565479533
short,1995-05-29 00:00:00+01:00,125.2334382886846,1995-06-01 00:00:00+01:00,128.5688622894355,-3.8430286019071307
short,1995-07-14 00:00:00+01:00,128.7718129562253,1995-08-16 00:00:00+01:00,122.31783195926708,5.951801707127223
short,1995-10-05 00:00:00+01:00,125.39111328125,1995-10-12 00:00:00+01:00,118.32252303957468,6.5811629690336755
short,1996-07-12 00:00:00+01:00,130.60375170956758,1996-07-19 00:00:00+01:00,133.38912248743904,-3.3133565262654763
short,1996-07-22 00:00:00+01:00,131.12533999537297,1996-07-23 00:00:00+01:00,134.88970598391762,-4.296396080503235
short,1996-08-21 00:00:00+01:00,139.9088349004252,1996-08-28 00:00:00+01:00,143.3595213727797,-4.017223184900915
short,1996-10-09 00:00:00+01:00,148.37865684953485,1996-11-12 00:00:00+00:00,151.82933379138825,-4.051092923135248
short,1996-12-06 00:00:00+00:00,153.7115364116662,1996-12-10 00:00:00+00:00,158.4170232157929,-5.329743923381625
short,1997-01-20 00:00:00+00:00,167.66245119652234,1997-01-28 00:00:00+00:00,157.72573283094394,9.285941997523468
short,1997-07-17 00:00:00+01:00,201.4011000250725,1997-07-31 00:00:00+01:00,190.45186156955668,10.165532532326568
short,1997-09-19 00:00:00+01:00,191.92057221589667,1997-09-23 00:00:00+01:00,197.9550158263156,-6.814194786503343
short,1997-12-19 00:00:00+00:00,211.68413151349068,1997-12-23 00:00:00+00:00,221.2626202287556,-10.444382218749404
short,1998-01-09 00:00:00+00:00,209.1299091729705,1998-01-12 00:00:00+00:00,217.1119463077291,-8.834520845719998
short,1998-02-19 00:00:00+00:00,237.1579966005244,1998-02-24 00:00:00+00:00,250.43338649792392,-14.250572663596419
short,1998-03-04 00:00:00+00:00,242.67335695504323,1998-03-05 00:00:00+00:00,229.26989688915785,12.459573558196979
short,1998-11-11 00:00:00+00:00,166.6934897897319,1998-11-25 00:00:00+00:00,172.03931822589036,-6.023294052189701
short,1999-06-07 00:00:00+01:00,178.34718659709435,1999-06-10 00:00:00+01:00,167.91373708055505,9.740927669184
short,2000-07-18 00:00:00+01:00,135.62977220026724,2000-07-28 00:00:00+01:00,139.02052218612295,-3.9400505746284864
short,2000-12-06 00:00:00+00:00,153.60065410525206,2000-12-20 00:00:00+00:00,164.4510069323501,-11.486456149173254
short,2001-03-01 00:00:00+00:00,172.34362458888958,2001-03-09 00:00:00+00:00,177.33211104511375,-5.687837927492172
short,2001-03-13 00:00:00+00:00,175.28208673469138,2001-03-14 00:00:00+00:00,160.58980890570464,14.020534037705943
short,2001-06-06 00:00:00+01:00,180.065558387816,2001-06-15 00:00:00+01:00,165.88577270507812,13.487883020552085
short,2001-11-15 00:00:00+00:00,164.45333883462283,2001-11-19 00:00:00+00:00,171.57335012969938,-7.792064673005196
short,2001-12-27 00:00:00+00:00,162.5430603027344,2002-01-03 00:00:00+00:00,167.75286299343142,-5.870394537289348
short,2002-02-15 00:00:00+00:00,181.9983390497776,2002-04-09 00:00:00+01:00,186.72335815429685,-5.4624624989273975
short,2002-04-25 00:00:00+01:00,200.548190947951,2002-05-02 00:00:00+01:00,205.4482160041811,-5.712017870134343
short,2002-05-21 00:00:00+01:00,210.87320168622776,2002-05-22 00:00:00+01:00,216.99818058394845,-6.980721662261047
short,2002-12-27 00:00:00+00:00,156.36084752004635,2002-12-31 00:00:00+00:00,160.80795288085938,-5.08144296161484
short,2003-01-02 00:00:00+00:00,159.9185088154025,2003-01-22 00:00:00+00:00,150.0715362003508,9.226992525020194
short,2003-03-07 00:00:00+00:00,150.9694727774948,2003-03-10 00:00:00+00:00,154.9206262346778,-4.56293365520736
short,2003-04-25 00:00:00+01:00,146.0485157387919,2003-05-06 00:00:00+01:00,149.7841366671267,-4.327286233146623
short,2003-09-10 00:00:00+01:00,184.68602053069608,2003-09-15 00:00:00+01:00,189.5152615915606,-5.577643625109033
