Trade Type,Trade Open Time,Trade Open Price,Trade Close Time,Trade Close Price,Trade P/L
short,1988-08-05 00:00:00+01:00,83.15298461914062,1988-10-07 00:00:00+01:00,84.89685058593749,-2.079965637207017
short,1988-10-13 00:00:00+01:00,85.74755096435547,1988-11-01 00:00:00+00:00,87.70409393310547,-2.303446258544922
short,1988-11-04 00:00:00+00:00,88.34207916259766,1988-12-02 00:00:00+00:00,83.57833862304688,4.4198997039794925
short,1989-03-01 00:00:00+00:00,101.78265380859376,1989-03-08 00:00:00+00:00,103.95187377929688,-2.580689025878892
short,1989-05-02 00:00:00+01:00,102.20801544189452,1989-07-11 00:00:00+01:00,104.80252075195312,-3.0085263824463033
short,1990-01-05 00:00:00+00:00,109.14095306396484,1990-01-23 00:00:00+00:00,103.52653503417967,5.189083053588881
short,1990-06-19 00:00:00+01:00,103.95187377929688,1990-07-02 00:00:00+01:00,106.1210708618164,-2.589342971801758
short,1990-07-19 00:00:00+01:00,106.54641723632812,1990-08-13 00:00:00+01:00,100.88948059082033,5.242064849853501
short,1991-07-17 00:00:00+01:00,94.42440032958986,1991-07-23 00:00:00+01:00,96.59358215332033,-2.551217788696289
short,1991-07-31 00:00:00+01:00,101.35738372802736,1991-08-12 00:00:00+01:00,104.80252075195312,-3.857456832885728
short,1993-02-05 00:00:00+00:00,148.9949188232422,1993-04-01 00:00:00+01:00,154.6093292236328,-6.221618896484375
short,1993-06-11 00:00:00+01:00,149.62066650390625,1993-08-04 00:00:00+01:00,152.6980438232422,-3.682014739990235
short,1993-08-20 00:00:00+01:00,163.27392578125,1993-10-20 00:00:00+01:00,166.63906860351562,-4.024968811035155
short,1993-10-22 00:00:00+01:00,166.1850128173828,1993-11-11 00:00:00+00:00,156.1957550048828,9.34449627685547
short,1994-03-11 00:00:00+00:00,186.1636199951172,1994-04-15 00:00:00+01:00,189.9628448486328,-4.551477783203126
short,1994-07-27 00:00:00+01:00,189.04722595214847,1994-08-16 00:00:00+01:00,193.6247100830078,-5.342828002929661
short,1994-08-19 00:00:00+01:00,193.1669921875,1994-09-06 00:00:00+01:00,197.2866058349609,-4.900520843505831
short,1994-09-13 00:00:00+01:00,200.03312683105472,1994-10-31 00:00:00+00:00,206.74327087402344,-7.5236968383788785
short,1994-11-03 00:00:00+00:00,208.12773132324224,1994-11-16 00:00:00+00:00,213.20402526855472,-5.918957458496063
short,1994-11-18 00:00:00+00:00,213.6655426025391,1995-01-25 00:00:00+00:00,201.66702270507807,11.167854766845789
short,1995-02-27 00:00:00+00:00,201.20556640625,1995-03-23 00:00:00+00:00,220.58767700195312,-20.225697082519527
short,1995-05-01 00:00:00+01:00,231.8517608642578,1995-05-15 00:00:00+01:00,239.83039855957028,-8.922002014160128
short,1995-05-17 00:00:00+01:00,241.70776367187497,1995-05-31 00:00:00+01:00,248.27850341796872,-7.550712280273437
short,1995-08-15 00:00:00+01:00,260.4811706542969,1995-09-06 00:00:00+01:00,267.5212097167969,-8.09604382324219
short,1995-09-19 00:00:00+01:00,282.5400085449219,1996-01-05 00:00:00+00:00,293.8892517089844,-12.50210168457032
short,1996-01-10 00:00:00+00:00,294.8341369628906,1996-02-23 00:00:00+00:00,301.92156982421875,-8.280944274902339
short,1996-04-24 00:00:00+01:00,349.03973388671875,1996-06-18 00:00:00+01:00,360.5307312011719,-12.91013824462891
short,1996-07-16 00:00:00+01:00,367.2337341308594,1996-08-20 00:00:00+01:00,375.8519592285156,-10.104396484375002
short,1996-09-02 00:00:00+01:00,372.979248046875,1996-10-24 00:00:00+01:00,354.2634582519531,17.261304382324226
short,1996-11-27 00:00:00+00:00,361.48828125000006,1996-12-13 00:00:00+00:00,334.2742919921875,25.822464111328173
short,1997-03-20 00:00:00+00:00,317.3411254882813,1997-04-08 00:00:00+01:00,324.19216918945307,-8.134110290527232
short,1997-04-21 00:00:00+01:00,355.5102844238281,1997-06-24 00:00:00+01:00,336.91503906250006,17.210394714355417
short,1997-10-16 00:00:00+01:00,376.9782104492188,1997-10-27 00:00:00+00:00,353.3247375488281,22.192867004394586
short,1997-12-19 00:00:00+00:00,280.8857727050781,1998-01-06 00:00:00+00:00,296.9012145996094,-17.171015869140625
short,1998-12-29 00:00:00+00:00,264.353271484375,1999-01-21 00:00:00+00:00,246.323471069336,17.008446929931587
short,1999-07-14 00:00:00+01:00,323.9481811523438,1999-08-19 00:00:00+01:00,331.4759826660156,-8.838649841308538
short,2000-11-13 00:00:00+00:00,187.89910888671875,2000-12-21 00:00:00+00:00,191.7506256103516,-4.610816192626984
short,2001-03-02 00:00:00+00:00,229.1654510498047,2001-03-12 00:00:00+00:00,217.3357086181641,10.936740112304662
short,2001-04-20 00:00:00+01:00,240.3404541015625,2001-05-04 00:00:00+01:00,245.73179626464844,-6.363486663818357
short,2001-05-09 00:00:00+01:00,252.5419921875,2001-06-07 00:00:00+01:00,273.5398254394531,-22.049996887207023
short,2002-06-13 00:00:00+01:00,271.08087158203125,2002-06-26 00:00:00+01:00,255.34444397302556,14.68357697789557
short,2002-10-25 00:00:00+01:00,237.5620574951172,2002-11-05 00:00:00+00:00,246.255594468564,-9.661172277374177
short,2003-03-28 00:00:00+00:00,253.5606384277344,2003-04-11 00:00:00+01:00,263.22012407768165,-10.693047174958068
short,2003-07-03 00:00:00+01:00,292.86676025390625,2003-07-04 00:00:00+01:00,232.42404579092232,59.39213285089427
short,2003-09-26 00:00:00+01:00,342.093416651431,2003-10-14 00:00:00+01:00,350.1940751781467,-9.485233510374833
short,2003-12-08 00:00:00+00:00,367.2247034509565,2003-12-12 00:00:00+00:00,344.5487060546875,21.252450577257708
short,2004-01-16 00:00:00+00:00,355.8866577148437,2004-01-27 00:00:00+00:00,334.4704895019531,20.035453918456973
short,2004-04-27 00:00:00+01:00,380.68567914262456,2004-05-05 00:00:00+01:00,359.39299390807474,19.812527888448425
