Start,End,Asset,Frequency,Total Trades,Total P/L,Trades Won (n),Trades Won (%),Trades Lost (n),Trades Lost (%),Trades Tied (n),Trades Tied (%)
2019-07-26 00:00,2022-12-23 00:00,AAF.L.csv,D1,17,-3.779482495172222,5,29.411764705882355,12,70.58823529411765,0,0.0
