Trade Type,Trade Open Time,Trade Open Price,Trade Close Time,Trade Close Price,Trade P/L
short,2022-01-03 11:15:00+00:00,1.13387,2022-01-03 12:00:00+00:00,1.13588,-0.0020300000000000673
short,2022-01-04 04:45:00+00:00,1.13022,2022-01-04 17:30:00+00:00,1.13224,-0.002039999999999911
short,2022-01-04 19:30:00+00:00,1.12898,2022-01-05 10:15:00+00:00,1.13099,-0.0020299999999998453
short,2022-01-06 15:30:00+00:00,1.13061,2022-01-06 16:30:00+00:00,1.13314,-0.0025500000000001433
short,2022-01-06 17:00:00+00:00,1.1309,2022-01-07 16:30:00+00:00,1.13311,-0.0022300000000000444
short,2022-01-10 11:30:00+00:00,1.13304,2022-01-10 16:00:00+00:00,1.12899,0.004030000000000109
short,2022-01-11 00:00:00+00:00,1.13246,2022-01-11 09:15:00+00:00,1.13446,-0.002020000000000002
short,2022-01-11 11:30:00+00:00,1.13363,2022-01-11 18:00:00+00:00,1.13601,-0.0024000000000000497
short,2022-01-12 03:15:00+00:00,1.13655,2022-01-12 15:30:00+00:00,1.14152,-0.00499000000000014
short,2022-01-12 23:30:00+00:00,1.1443,2022-01-13 09:30:00+00:00,1.14662,-0.002339999999999877
short,2022-01-13 17:15:00+00:00,1.14561,2022-01-14 06:15:00+00:00,1.14763,-0.00203999999999991
short,2022-01-14 08:45:00+00:00,1.14697,2022-01-14 17:00:00+00:00,1.14245,0.00450000000000008
short,2022-01-17 01:00:00+00:00,1.14083,2022-01-17 10:15:00+00:00,1.14296,-0.0021499999999999644
short,2022-01-17 11:30:00+00:00,1.14196,2022-01-18 15:00:00+00:00,1.13653,0.005410000000000047
short,2022-01-19 01:30:00+00:00,1.13261,2022-01-19 11:15:00+00:00,1.13482,-0.0022300000000000444
short,2022-01-19 13:45:00+00:00,1.13378,2022-01-20 03:15:00+00:00,1.13621,-0.0024499999999999314
short,2022-01-20 16:15:00+00:00,1.13426,2022-01-21 02:45:00+00:00,1.13021,0.00403000000000011
short,2022-01-21 13:00:00+00:00,1.13345,2022-01-21 16:15:00+00:00,1.13598,-0.0025499999999999204
short,2022-01-21 17:30:00+00:00,1.13417,2022-01-24 13:45:00+00:00,1.13013,0.004019999999999822
short,2022-01-24 21:45:00+00:00,1.13198,2022-01-25 13:15:00+00:00,1.1277,0.0042600000000000615
short,2022-01-26 05:30:00+00:00,1.13042,2022-01-26 21:30:00+00:00,1.12551,0.00488999999999997
short,2022-01-28 00:00:00+00:00,1.11429,2022-01-28 15:30:00+00:00,1.11635,-0.002079999999999951
short,2022-01-28 19:45:00+00:00,1.11512,2022-01-31 09:45:00+00:00,1.11713,-0.0020300000000000673
short,2022-01-31 12:45:00+00:00,1.11675,2022-01-31 15:45:00+00:00,1.11939,-0.002660000000000197
short,2022-02-01 08:45:00+00:00,1.12345,2022-02-01 09:45:00+00:00,1.1268,-0.0033699999999999633
short,2022-02-01 16:30:00+00:00,1.1265,2022-02-02 10:00:00+00:00,1.12891,-0.0024300000000000224
short,2022-02-02 22:45:00+00:00,1.13053,2022-02-03 15:30:00+00:00,1.13414,-0.0036299999999998903
short,2022-02-04 01:30:00+00:00,1.14364,2022-02-04 04:30:00+00:00,1.14576,-0.002139999999999899
short,2022-02-04 07:45:00+00:00,1.146,2022-02-04 13:45:00+00:00,1.14838,-0.002400000000000048
short,2022-02-04 15:00:00+00:00,1.1464,2022-02-04 15:30:00+00:00,1.14231,0.00407000000000015
short,2022-02-04 21:45:00+00:00,1.14482,2022-02-08 09:00:00+00:00,1.14054,0.00425999999999984
short,2022-02-08 15:00:00+00:00,1.14072,2022-02-09 04:15:00+00:00,1.1429,-0.00220000000000007
short,2022-02-09 17:45:00+00:00,1.14282,2022-02-10 15:30:00+00:00,1.13852,0.004279999999999971
short,2022-02-10 21:00:00+00:00,1.14561,2022-02-10 23:15:00+00:00,1.14071,0.004880000000000127
short,2022-02-11 15:30:00+00:00,1.13957,2022-02-11 20:30:00+00:00,1.1343,0.005249999999999886
short,2022-02-14 03:30:00+00:00,1.1353,2022-02-14 10:30:00+00:00,1.13082,0.0044600000000000395
short,2022-02-15 00:00:00+00:00,1.13014,2022-02-15 04:30:00+00:00,1.13216,-0.002040000000000133
short,2022-02-15 09:30:00+00:00,1.13176,2022-02-15 10:00:00+00:00,1.13394,-0.0021999999999998488
short,2022-02-15 14:15:00+00:00,1.13387,2022-02-15 15:30:00+00:00,1.13599,-0.002140000000000122
short,2022-02-15 16:30:00+00:00,1.13433,2022-02-15 18:00:00+00:00,1.13682,-0.0025099999999998812
short,2022-02-15 19:15:00+00:00,1.13476,2022-02-16 09:00:00+00:00,1.13706,-0.0023199999999999697
short,2022-02-16 13:00:00+00:00,1.13745,2022-02-16 21:15:00+00:00,1.13957,-0.002139999999999899
short,2022-02-17 05:45:00+00:00,1.13368,2022-02-17 06:00:00+00:00,1.13643,-0.0027700000000000294
buy,2022-02-17 11:45:00+00:00,1.13613,2022-02-18 16:00:00+00:00,1.13387,-0.00228000000000015
short,2022-02-18 22:00:00+00:00,1.13272,2022-02-21 03:30:00+00:00,1.135,-0.002300000000000059
short,2022-02-21 10:30:00+00:00,1.13656,2022-02-21 15:45:00+00:00,1.13209,0.004449999999999975
short,2022-02-21 19:45:00+00:00,1.13364,2022-02-22 01:30:00+00:00,1.12964,0.003980000000000004
short,2022-02-22 03:00:00+00:00,1.13044,2022-02-22 10:15:00+00:00,1.13262,-0.00220000000000007
short,2022-02-22 22:45:00+00:00,1.13241,2022-02-23 10:30:00+00:00,1.13443,-0.002040000000000132
short,2022-02-23 16:00:00+00:00,1.13457,2022-02-23 20:15:00+00:00,1.13046,0.004090000000000059
short,2022-02-24 10:30:00+00:00,1.12365,2022-02-24 12:00:00+00:00,1.11938,0.004249999999999996
short,2022-02-25 08:30:00+00:00,1.1211,2022-02-25 10:45:00+00:00,1.11701,0.004069999999999927
short,2022-02-28 00:00:00+00:00,1.11492,2022-02-28 01:15:00+00:00,1.11738,-0.002480000000000129
short,2022-02-28 11:15:00+00:00,1.11651,2022-02-28 11:45:00+00:00,1.11854,-0.0020500000000001984
short,2022-03-01 01:45:00+00:00,1.12143,2022-03-01 12:15:00+00:00,1.11722,0.004189999999999825
short,2022-03-02 00:45:00+00:00,1.11191,2022-03-02 11:00:00+00:00,1.10654,0.005349999999999875
short,2022-03-02 15:30:00+00:00,1.10919,2022-03-02 18:30:00+00:00,1.11438,-0.005210000000000028
short,2022-03-03 08:00:00+00:00,1.10995,2022-03-03 17:30:00+00:00,1.10577,0.0041600000000000725
short,2022-03-04 02:00:00+00:00,1.10503,2022-03-04 02:45:00+00:00,1.10101,0.0039999999999999125
short,2022-03-04 07:30:00+00:00,1.10294,2022-03-04 13:00:00+00:00,1.09883,0.004090000000000058
short,2022-03-04 21:45:00+00:00,1.09131,2022-03-04 22:45:00+00:00,1.09362,-0.0023300000000000343
short,2022-03-07 00:00:00+00:00,1.09255,2022-03-07 01:00:00+00:00,1.08662,0.005909999999999991
short,2022-03-07 09:30:00+00:00,1.08715,2022-03-07 12:15:00+00:00,1.08173,0.005399999999999981
short,2022-03-07 17:15:00+00:00,1.08657,2022-03-07 19:30:00+00:00,1.08868,-0.0021300000000000555
short,2022-03-07 20:45:00+00:00,1.088,2022-03-08 10:00:00+00:00,1.09165,-0.0036699999999999303
short,2022-03-08 12:15:00+00:00,1.0874,2022-03-08 12:45:00+00:00,1.09048,-0.003099999999999971
short,2022-03-08 13:30:00+00:00,1.08833,2022-03-08 14:00:00+00:00,1.09176,-0.003450000000000044
short,2022-03-08 15:00:00+00:00,1.08911,2022-03-08 15:45:00+00:00,1.09175,-0.0026599999999999758
short,2022-03-08 17:00:00+00:00,1.08928,2022-03-08 19:15:00+00:00,1.09384,-0.0045799999999998975
short,2022-03-09 05:45:00+00:00,1.09072,2022-03-09 07:15:00+00:00,1.09297,-0.0022700000000000853
short,2022-03-09 13:15:00+00:00,1.09448,2022-03-09 13:45:00+00:00,1.09718,-0.0027200000000001468
short,2022-03-10 10:00:00+00:00,1.10416,2022-03-10 11:00:00+00:00,1.108,-0.0038600000000000656
short,2022-03-11 03:00:00+00:00,1.09924,2022-03-11 13:15:00+00:00,1.10436,-0.005140000000000014
short,2022-03-11 14:45:00+00:00,1.09865,2022-03-11 15:30:00+00:00,1.1008,-0.0021700000000000955
short,2022-03-14 21:15:00+00:00,1.09642,2022-03-15 07:30:00+00:00,1.09853,-0.0021300000000000555
short,2022-03-15 09:30:00+00:00,1.09754,2022-03-15 10:15:00+00:00,1.10198,-0.004459999999999999
short,2022-03-15 14:00:00+00:00,1.09902,2022-03-15 19:00:00+00:00,1.09434,0.004660000000000018
short,2022-03-16 03:45:00+00:00,1.0957,2022-03-16 05:30:00+00:00,1.09772,-0.002040000000000132
short,2022-03-16 10:00:00+00:00,1.09715,2022-03-16 11:15:00+00:00,1.09996,-0.0028299999999999784
short,2022-03-16 15:30:00+00:00,1.09889,2022-03-16 17:00:00+00:00,1.10249,-0.003620000000000047
short,2022-03-16 17:30:00+00:00,1.09889,2022-03-16 17:45:00+00:00,1.10199,-0.003120000000000102
short,2022-03-16 18:15:00+00:00,1.10022,2022-03-16 21:00:00+00:00,1.0952,0.005000000000000025
buy,2022-03-17 02:00:00+00:00,1.10191,2022-03-17 11:15:00+00:00,1.10672,0.004789999999999982
short,2022-03-17 13:00:00+00:00,1.10385,2022-03-17 15:00:00+00:00,1.10645,-0.002619999999999935
short,2022-03-17 21:30:00+00:00,1.11013,2022-03-18 11:30:00+00:00,1.10602,0.004090000000000059
short,2022-03-18 22:30:00+00:00,1.10501,2022-03-21 12:00:00+00:00,1.10702,-0.0020299999999998444
short,2022-03-22 18:30:00+00:00,1.1018,2022-03-23 01:15:00+00:00,1.1044,-0.002620000000000157
short,2022-03-24 01:00:00+00:00,1.10043,2022-03-25 04:30:00+00:00,1.1029,-0.0024899999999999714
