Start,End,Asset,Frequency,Total Trades,Total P/L,Trades Won (n),Trades Won (%),Trades Lost (n),Trades Lost (%),Trades Tied (n),Trades Tied (%)
2022-01-03 05:00,2022-11-29 23:00,EURUSD,M15,846,-0.06372999999999923,295,34.86997635933806,551,65.13002364066193,0,0.0
