Week,Start Date,End Date,Total Trades,Trades Won,Trades Lost,Realised PnL,winPercentage
1,1999-01-19 00:00:00+00:00,1999-01-26 00:00:00+00:00,0,0,0,0.0,
2,1999-01-26 00:00:00+00:00,1999-02-02 00:00:00+00:00,0,0,0,0.0,
3,1999-02-02 00:00:00+00:00,1999-02-09 00:00:00+00:00,0,0,0,0.0,
4,1999-02-09 00:00:00+00:00,1999-02-16 00:00:00+00:00,0,0,0,0.0,
5,1999-02-16 00:00:00+00:00,1999-02-23 00:00:00+00:00,0,0,0,0.0,
6,1999-02-23 00:00:00+00:00,1999-03-02 00:00:00+00:00,0,0,0,0.0,
7,1999-03-02 00:00:00+00:00,1999-03-09 00:00:00+00:00,0,0,0,0.0,
8,1999-03-09 00:00:00+00:00,1999-03-16 00:00:00+00:00,0,0,0,0.0,
9,1999-03-16 00:00:00+00:00,1999-03-23 00:00:00+00:00,0,0,0,0.0,
10,1999-03-23 00:00:00+00:00,1999-03-30 00:00:00+00:00,1,1,0,11.977074485984149,100.0
11,1999-03-30 00:00:00+00:00,1999-04-06 00:00:00+00:00,0,0,0,0.0,
12,1999-04-06 00:00:00+00:00,1999-04-13 00:00:00+00:00,0,0,0,0.0,
13,1999-04-13 00:00:00+00:00,1999-04-20 00:00:00+00:00,0,0,0,0.0,
14,1999-04-20 00:00:00+00:00,1999-04-27 00:00:00+00:00,0,0,0,0.0,
15,1999-04-27 00:00:00+00:00,1999-05-04 00:00:00+00:00,0,0,0,0.0,
16,1999-05-04 00:00:00+00:00,1999-05-11 00:00:00+00:00,0,0,0,0.0,
17,1999-05-11 00:00:00+00:00,1999-05-18 00:00:00+00:00,0,0,0,0.0,
18,1999-05-18 00:00:00+00:00,1999-05-25 00:00:00+00:00,0,0,0,0.0,
19,1999-05-25 00:00:00+00:00,1999-06-01 00:00:00+00:00,0,0,0,0.0,
20,1999-06-01 00:00:00+00:00,1999-06-08 00:00:00+00:00,0,0,0,0.0,
21,1999-06-08 00:00:00+00:00,1999-06-15 00:00:00+00:00,0,0,0,0.0,
22,1999-06-15 00:00:00+00:00,1999-06-22 00:00:00+00:00,0,0,0,0.0,
23,1999-06-22 00:00:00+00:00,1999-06-29 00:00:00+00:00,0,0,0,0.0,
24,1999-06-29 00:00:00+00:00,1999-07-06 00:00:00+00:00,0,0,0,0.0,
25,1999-07-06 00:00:00+00:00,1999-07-13 00:00:00+00:00,0,0,0,0.0,
26,1999-07-13 00:00:00+00:00,1999-07-20 00:00:00+00:00,0,0,0,0.0,
27,1999-07-20 00:00:00+00:00,1999-07-27 00:00:00+00:00,0,0,0,0.0,
28,1999-07-27 00:00:00+00:00,1999-08-03 00:00:00+00:00,0,0,0,0.0,
29,1999-08-03 00:00:00+00:00,1999-08-10 00:00:00+00:00,0,0,0,0.0,
