Trade Type,Trade Open Time,Trade Open Price,Trade Close Time,Trade Close Price,Trade P/L
short,2003-05-08 00:00:00+01:00,98.04370355168614,2003-05-15 00:00:00+01:00,100.89589222499302,-3.250067864860242
short,2003-12-23 00:00:00+00:00,169.70477405894889,2004-01-05 00:00:00+00:00,159.00907838499393,10.038267969067073
short,2004-04-07 00:00:00+01:00,207.49615990187596,2004-04-13 00:00:00+01:00,214.27007440689505,-7.617446973636635
short,2004-06-10 00:00:00+01:00,181.82649946819907,2004-06-16 00:00:00+01:00,189.8482724268552,-8.76512250244624
short,2004-07-02 00:00:00+01:00,195.90915164699803,2004-07-05 00:00:00+01:00,200.0091611901108,-4.891846168786994
short,2005-02-07 00:00:00+00:00,193.94830327799184,2005-02-10 00:00:00+00:00,198.22657051921763,-5.06261698882021
short,2005-04-12 00:00:00+01:00,193.94828894739877,2005-04-15 00:00:00+01:00,181.8265127786776,11.370226565269016
short,2005-06-14 00:00:00+01:00,196.9787455167105,2005-06-17 00:00:00+01:00,202.8613728841146,-6.682307604205748
short,2005-07-29 00:00:00+01:00,198.76135267409603,2005-08-02 00:00:00+01:00,206.24833370833448,-8.297000407003313
short,2005-09-21 00:00:00+01:00,204.28745104270007,2005-09-28 00:00:00+01:00,209.27878621939604,-5.8184676512201605
short,2005-12-12 00:00:00+00:00,234.9484130131683,2005-12-13 00:00:00+00:00,239.7614685149555,-5.762475264843452
short,2006-01-06 00:00:00+00:00,237.62233484431096,2006-01-11 00:00:00+00:00,243.6832399213788,-7.023516226599227
short,2006-02-24 00:00:00+00:00,237.6223225865636,2006-03-08 00:00:00+00:00,224.6092569762172,12.088602451220826
short,2006-05-12 00:00:00+01:00,242.25707427773392,2006-05-17 00:00:00+01:00,229.35103061070905,11.96282745724799
short,2006-08-23 00:00:00+01:00,282.1876647641931,2006-08-29 00:00:00+01:00,299.1224854031311,-18.097440939272698
short,2006-09-29 00:00:00+01:00,309.81815587711003,2006-10-04 00:00:00+01:00,324.4355793412297,-15.885930934556349
short,2006-10-17 00:00:00+01:00,317.4833903029043,2006-10-19 00:00:00+01:00,324.0790445064313,-7.878779073145644
short,2006-11-27 00:00:00+00:00,342.2617027407787,2006-11-29 00:00:00+00:00,354.383449163538,-13.515036726567942
short,2006-12-12 00:00:00+00:00,358.1269153968961,2006-12-13 00:00:00+00:00,365.9704118018057,-9.291691059307027
short,2006-12-21 00:00:00+00:00,367.57480288924734,2006-12-22 00:00:00+00:00,375.7748227403168,-9.686719102328567
short,2007-09-05 00:00:00+01:00,304.2920011675529,2007-09-07 00:00:00+01:00,280.93983964238413,22.181697843548875
short,2007-11-01 00:00:00+00:00,295.91377363187854,2007-11-02 00:00:00+00:00,304.1137938650511,-9.400075368166412
short,2008-08-12 00:00:00+01:00,193.05698348491396,2008-08-13 00:00:00+01:00,181.46999924990064,10.83793026954369
short,2008-11-12 00:00:00+00:00,101.1811103008854,2008-11-13 00:00:00+00:00,106.31504448427086,-5.548926492955772
short,2009-01-07 00:00:00+00:00,125.70985983124976,2009-01-08 00:00:00+00:00,129.4176923676709,-4.218087640818979
short,2009-03-25 00:00:00+00:00,100.53938293457033,2009-03-30 00:00:00+01:00,94.47847936426142,5.670867845711243
short,2010-07-28 00:00:00+01:00,156.15691227383084,2010-07-29 00:00:00+01:00,159.79344745968788,-4.268435905324083
short,2011-01-10 00:00:00+00:00,213.6283746707577,2011-01-12 00:00:00+00:00,218.90486889285228,-6.141560709221807
short,2011-05-09 00:00:00+01:00,177.4056622532126,2011-05-23 00:00:00+01:00,167.49430392480437,9.221558396052188
short,2011-10-17 00:00:00+01:00,115.86985778808594,2011-10-19 00:00:00+01:00,120.78984975543548,-5.393311382436593
short,2012-03-21 00:00:00+00:00,123.71334231301282,2012-03-22 00:00:00+00:00,128.20552925315772,-4.996024683277241
short,2012-03-27 00:00:00+01:00,126.77942253898952,2012-03-30 00:00:00+01:00,131.2716411792442,-5.008320767691146
short,2012-12-07 00:00:00+00:00,122.28724410000964,2012-12-17 00:00:00+00:00,128.06292416854868,-6.276380405076154
short,2013-01-15 00:00:00+00:00,147.17251816177236,2013-01-17 00:00:00+00:00,152.09253219922107,-5.5185441381706966
short,2013-02-18 00:00:00+00:00,159.22299604333492,2013-02-19 00:00:00+00:00,164.28561045770007,-5.70963162736723
short,2013-05-29 00:00:00+01:00,195.0891736464403,2013-05-30 00:00:00+01:00,202.00569912146184,-7.710715220557361
short,2013-07-10 00:00:00+01:00,193.80569884363592,2013-07-17 00:00:00+01:00,197.95560163605472,-4.933425393378187
short,2013-08-07 00:00:00+01:00,225.96402206591145,2013-08-08 00:00:00+01:00,232.09621520686983,-7.048313615503943
