Week,Start Date,End Date,Total Trades,Trades Won,Trades Lost,Realised PnL,winPercentage
1,1996-01-25 00:00:00+00:00,1996-02-01 00:00:00+00:00,0,0,0,0.0,
2,1996-02-01 00:00:00+00:00,1996-02-08 00:00:00+00:00,0,0,0,0.0,
3,1996-02-08 00:00:00+00:00,1996-02-15 00:00:00+00:00,0,0,0,0.0,
4,1996-02-15 00:00:00+00:00,1996-02-22 00:00:00+00:00,0,0,0,0.0,
5,1996-02-22 00:00:00+00:00,1996-02-29 00:00:00+00:00,0,0,0,0.0,
6,1996-02-29 00:00:00+00:00,1996-03-07 00:00:00+00:00,0,0,0,0.0,
7,1996-03-07 00:00:00+00:00,1996-03-14 00:00:00+00:00,0,0,0,0.0,
8,1996-03-14 00:00:00+00:00,1996-03-21 00:00:00+00:00,0,0,0,0.0,
9,1996-03-21 00:00:00+00:00,1996-03-28 00:00:00+00:00,0,0,0,0.0,
10,1996-03-28 00:00:00+00:00,1996-04-04 00:00:00+00:00,0,0,0,0.0,
11,1996-04-04 00:00:00+00:00,1996-04-11 00:00:00+00:00,0,0,0,0.0,
12,1996-04-11 00:00:00+00:00,1996-04-18 00:00:00+00:00,0,0,0,0.0,
13,1996-04-18 00:00:00+00:00,1996-04-25 00:00:00+00:00,0,0,0,0.0,
14,1996-04-25 00:00:00+00:00,1996-05-02 00:00:00+00:00,0,0,0,0.0,
15,1996-05-02 00:00:00+00:00,1996-05-09 00:00:00+00:00,1,0,0,0.0,0.0
16,1996-05-09 00:00:00+00:00,1996-05-16 00:00:00+00:00,0,0,0,0.0,
17,1996-05-16 00:00:00+00:00,1996-05-23 00:00:00+00:00,0,0,0,0.0,
18,1996-05-23 00:00:00+00:00,1996-05-30 00:00:00+00:00,0,0,0,0.0,
19,1996-05-30 00:00:00+00:00,1996-06-06 00:00:00+00:00,0,0,0,0.0,
20,1996-06-06 00:00:00+00:00,1996-06-13 00:00:00+00:00,0,0,0,0.0,
21,1996-06-13 00:00:00+00:00,1996-06-20 00:00:00+00:00,0,0,0,0.0,
22,1996-06-20 00:00:00+00:00,1996-06-27 00:00:00+00:00,0,0,0,0.0,
23,1996-06-27 00:00:00+00:00,1996-07-04 00:00:00+00:00,0,0,0,0.0,
24,1996-07-04 00:00:00+00:00,1996-07-11 00:00:00+00:00,0,0,0,0.0,
25,1996-07-11 00:00:00+00:00,1996-07-18 00:00:00+00:00,0,0,0,0.0,
26,1996-07-18 00:00:00+00:00,1996-07-25 00:00:00+00:00,0,0,0,0.0,
27,1996-07-25 00:00:00+00:00,1996-08-01 00:00:00+00:00,0,0,0,0.0,
28,1996-08-01 00:00:00+00:00,1996-08-08 00:00:00+00:00,0,0,0,0.0,
29,1996-08-08 00:00:00+00:00,1996-08-15 00:00:00+00:00,0,0,0,0.0,
30,1996-08-15 00:00:00+00:00,1996-08-22 00:00:00+00:00,0,0,0,0.0,
31,1996-08-22 00:00:00+00:00,1996-08-29 00:00:00+00:00,0,0,0,0.0,
32,1996-08-29 00:00:00+00:00,1996-09-05 00:00:00+00:00,0,0,0,0.0,
33,1996-09-05 00:00:00+00:00,1996-09-12 00:00:00+00:00,0,0,0,0.0,
34,1996-09-12 00:00:00+00:00,1996-09-19 00:00:00+00:00,0,0,0,0.0,
35,1996-09-19 00:00:00+00:00,1996-09-26 00:00:00+00:00,0,0,0,0.0,
36,1996-09-26 00:00:00+00:00,1996-10-03 00:00:00+00:00,0,0,0,0.0,
37,1996-10-03 00:00:00+00:00,1996-10-10 00:00:00+00:00,1,0,1,-2.8828414611816404,0.0
38,1996-10-10 00:00:00+00:00,1996-10-17 00:00:00+00:00,0,0,0,0.0,
39,1996-10-17 00:00:00+00:00,1996-10-24 00:00:00+00:00,0,0,0,0.0,
40,1996-10-24 00:00:00+00:00,1996-10-31 00:00:00+00:00,0,0,0,0.0,
41,1996-10-31 00:00:00+00:00,1996-11-07 00:00:00+00:00,0,0,0,0.0,
42,1996-11-07 00:00:00+00:00,1996-11-14 00:00:00+00:00,0,0,0,0.0,
43,1996-11-14 00:00:00+00:00,1996-11-21 00:00:00+00:00,0,0,0,0.0,
44,1996-11-21 00:00:00+00:00,1996-11-28 00:00:00+00:00,0,0,0,0.0,
45,1996-11-28 00:00:00+00:00,1996-12-05 00:00:00+00:00,1,0,1,-2.5362192993164205,0.0
46,1996-12-05 00:00:00+00:00,1996-12-12 00:00:00+00:00,0,0,0,0.0,
47,1996-12-12 00:00:00+00:00,1996-12-19 00:00:00+00:00,0,0,0,0.0,
48,1996-12-19 00:00:00+00:00,1996-12-26 00:00:00+00:00,0,0,0,0.0,
49,1996-12-26 00:00:00+00:00,1997-01-02 00:00:00+00:00,0,0,0,0.0,
50,1997-01-02 00:00:00+00:00,1997-01-09 00:00:00+00:00,1,0,1,-3.401437484741197,0.0
51,1997-01-09 00:00:00+00:00,1997-01-16 00:00:00+00:00,0,0,0,0.0,
52,1997-01-16 00:00:00+00:00,1997-01-23 00:00:00+00:00,0,0,0,0.0,
53,1997-01-23 00:00:00+00:00,1997-01-30 00:00:00+00:00,0,0,0,0.0,
54,1997-01-30 00:00:00+00:00,1997-02-06 00:00:00+00:00,1,0,1,-3.1962704467773433,0.0
55,1997-02-06 00:00:00+00:00,1997-02-13 00:00:00+00:00,0,0,0,0.0,
56,1997-02-13 00:00:00+00:00,1997-02-20 00:00:00+00:00,1,0,1,-5.256168792724594,0.0
57,1997-02-20 00:00:00+00:00,1997-02-27 00:00:00+00:00,0,0,0,0.0,
58,1997-02-27 00:00:00+00:00,1997-03-06 00:00:00+00:00,0,0,0,0.0,
59,1997-03-06 00:00:00+00:00,1997-03-13 00:00:00+00:00,0,0,0,0.0,
60,1997-03-13 00:00:00+00:00,1997-03-20 00:00:00+00:00,0,0,0,0.0,
61,1997-03-20 00:00:00+00:00,1997-03-27 00:00:00+00:00,0,0,0,0.0,
62,1997-03-27 00:00:00+00:00,1997-04-03 00:00:00+00:00,0,0,0,0.0,
63,1997-04-03 00:00:00+00:00,1997-04-10 00:00:00+00:00,0,0,0,0.0,
64,1997-04-10 00:00:00+00:00,1997-04-17 00:00:00+00:00,0,0,0,0.0,
65,1997-04-17 00:00:00+00:00,1997-04-24 00:00:00+00:00,1,0,1,-4.170781188964842,0.0
66,1997-04-24 00:00:00+00:00,1997-05-01 00:00:00+00:00,0,0,0,0.0,
67,1997-05-01 00:00:00+00:00,1997-05-08 00:00:00+00:00,0,0,0,0.0,
68,1997-05-08 00:00:00+00:00,1997-05-15 00:00:00+00:00,0,0,0,0.0,
69,1997-05-15 00:00:00+00:00,1997-05-22 00:00:00+00:00,0,0,0,0.0,
70,1997-05-22 00:00:00+00:00,1997-05-29 00:00:00+00:00,0,0,0,0.0,
71,1997-05-29 00:00:00+00:00,1997-06-05 00:00:00+00:00,0,0,0,0.0,
72,1997-06-05 00:00:00+00:00,1997-06-12 00:00:00+00:00,0,0,0,0.0,
73,1997-06-12 00:00:00+00:00,1997-06-19 00:00:00+00:00,0,0,0,0.0,
74,1997-06-19 00:00:00+00:00,1997-06-26 00:00:00+00:00,0,0,0,0.0,
75,1997-06-26 00:00:00+00:00,1997-07-03 00:00:00+00:00,0,0,0,0.0,
76,1997-07-03 00:00:00+00:00,1997-07-10 00:00:00+00:00,0,0,0,0.0,
77,1997-07-10 00:00:00+00:00,1997-07-17 00:00:00+00:00,0,0,0,0.0,
78,1997-07-17 00:00:00+00:00,1997-07-24 00:00:00+00:00,0,0,0,0.0,
79,1997-07-24 00:00:00+00:00,1997-07-31 00:00:00+00:00,0,0,0,0.0,
80,1997-07-31 00:00:00+00:00,1997-08-07 00:00:00+00:00,0,0,0,0.0,
81,1997-08-07 00:00:00+00:00,1997-08-14 00:00:00+00:00,0,0,0,0.0,
82,1997-08-14 00:00:00+00:00,1997-08-21 00:00:00+00:00,0,0,0,0.0,
83,1997-08-21 00:00:00+00:00,1997-08-28 00:00:00+00:00,0,0,0,0.0,
84,1997-08-28 00:00:00+00:00,1997-09-04 00:00:00+00:00,0,0,0,0.0,
85,1997-09-04 00:00:00+00:00,1997-09-11 00:00:00+00:00,0,0,0,0.0,
86,1997-09-11 00:00:00+00:00,1997-09-18 00:00:00+00:00,0,0,0,0.0,
87,1997-09-18 00:00:00+00:00,1997-09-25 00:00:00+00:00,0,0,0,0.0,
88,1997-09-25 00:00:00+00:00,1997-10-02 00:00:00+00:00,0,0,0,0.0,
89,1997-10-02 00:00:00+00:00,1997-10-09 00:00:00+00:00,0,0,0,0.0,
90,1997-10-09 00:00:00+00:00,1997-10-16 00:00:00+00:00,0,0,0,0.0,
91,1997-10-16 00:00:00+00:00,1997-10-23 00:00:00+00:00,0,0,0,0.0,
92,1997-10-23 00:00:00+00:00,1997-10-30 00:00:00+00:00,0,0,0,0.0,
93,1997-10-30 00:00:00+00:00,1997-11-06 00:00:00+00:00,0,0,0,0.0,
94,1997-11-06 00:00:00+00:00,1997-11-13 00:00:00+00:00,0,0,0,0.0,
95,1997-11-13 00:00:00+00:00,1997-11-20 00:00:00+00:00,0,0,0,0.0,
96,1997-11-20 00:00:00+00:00,1997-11-27 00:00:00+00:00,0,0,0,0.0,
97,1997-11-27 00:00:00+00:00,1997-12-04 00:00:00+00:00,0,0,0,0.0,
98,1997-12-04 00:00:00+00:00,1997-12-11 00:00:00+00:00,0,0,0,0.0,
99,1997-12-11 00:00:00+00:00,1997-12-18 00:00:00+00:00,0,0,0,0.0,
100,1997-12-18 00:00:00+00:00,1997-12-25 00:00:00+00:00,0,0,0,0.0,
101,1997-12-25 00:00:00+00:00,1998-01-01 00:00:00+00:00,0,0,0,0.0,
102,1998-01-01 00:00:00+00:00,1998-01-08 00:00:00+00:00,0,0,0,0.0,
103,1998-01-08 00:00:00+00:00,1998-01-15 00:00:00+00:00,0,0,0,0.0,
104,1998-01-15 00:00:00+00:00,1998-01-22 00:00:00+00:00,0,0,0,0.0,
105,1998-01-22 00:00:00+00:00,1998-01-29 00:00:00+00:00,0,0,0,0.0,
106,1998-01-29 00:00:00+00:00,1998-02-05 00:00:00+00:00,0,0,0,0.0,
107,1998-02-05 00:00:00+00:00,1998-02-12 00:00:00+00:00,0,0,0,0.0,
108,1998-02-12 00:00:00+00:00,1998-02-19 00:00:00+00:00,0,0,0,0.0,
109,1998-02-19 00:00:00+00:00,1998-02-26 00:00:00+00:00,0,0,0,0.0,
110,1998-02-26 00:00:00+00:00,1998-03-05 00:00:00+00:00,0,0,0,0.0,
111,1998-03-05 00:00:00+00:00,1998-03-12 00:00:00+00:00,0,0,0,0.0,
112,1998-03-12 00:00:00+00:00,1998-03-19 00:00:00+00:00,0,0,0,0.0,
113,1998-03-19 00:00:00+00:00,1998-03-26 00:00:00+00:00,0,0,0,0.0,
114,1998-03-26 00:00:00+00:00,1998-04-02 00:00:00+00:00,0,0,0,0.0,
115,1998-04-02 00:00:00+00:00,1998-04-09 00:00:00+00:00,0,0,0,0.0,
116,1998-04-09 00:00:00+00:00,1998-04-16 00:00:00+00:00,0,0,0,0.0,
117,1998-04-16 00:00:00+00:00,1998-04-23 00:00:00+00:00,0,0,0,0.0,
118,1998-04-23 00:00:00+00:00,1998-04-30 00:00:00+00:00,0,0,0,0.0,
119,1998-04-30 00:00:00+00:00,1998-05-07 00:00:00+00:00,0,0,0,0.0,
120,1998-05-07 00:00:00+00:00,1998-05-14 00:00:00+00:00,0,0,0,0.0,
121,1998-05-14 00:00:00+00:00,1998-05-21 00:00:00+00:00,0,0,0,0.0,
122,1998-05-21 00:00:00+00:00,1998-05-28 00:00:00+00:00,0,0,0,0.0,
123,1998-05-28 00:00:00+00:00,1998-06-04 00:00:00+00:00,0,0,0,0.0,
124,1998-06-04 00:00:00+00:00,1998-06-11 00:00:00+00:00,0,0,0,0.0,
125,1998-06-11 00:00:00+00:00,1998-06-18 00:00:00+00:00,0,0,0,0.0,
126,1998-06-18 00:00:00+00:00,1998-06-25 00:00:00+00:00,0,0,0,0.0,
