Trade Type,Trade Open Time,Trade Open Price,Trade Close Time,Trade Close Price,Trade P/L
short,1989-01-16 00:00:00+00:00,61.353828430175774,1989-01-19 00:00:00+00:00,63.5293197631836,-2.4252576293945456
short,1989-08-09 00:00:00+01:00,65.7048110961914,1989-08-18 00:00:00+01:00,67.44576263427734,-2.0072526855468755
short,1992-03-19 00:00:00+00:00,36.98625946044922,1992-03-26 00:00:00+00:00,39.16176986694336,-2.3278064651489263
short,1992-11-18 00:00:00+00:00,46.55912399291992,1992-12-15 00:00:00+00:00,47.86459732055664,-1.4943207702636716
short,1993-06-18 00:00:00+01:00,57.29277801513672,1993-06-23 00:00:00+01:00,59.06971740722657,-2.0096643829345773
short,1993-08-04 00:00:00+01:00,59.51327896118165,1993-08-20 00:00:00+01:00,60.84572219848633,-1.5731612396240173
short,1993-09-24 00:00:00+01:00,64.8431167602539,1993-10-06 00:00:00+01:00,67.22856140136719,-2.649587997436523
short,1994-01-10 00:00:00+00:00,72.64281463623047,1994-01-13 00:00:00+00:00,74.89905548095703,-2.5513245849609376
short,1994-12-06 00:00:00+00:00,78.63955688476562,1994-12-22 00:00:00+00:00,80.2679443359375,-1.9462024536132816
short,1994-12-23 00:00:00+00:00,79.61483764648438,1995-01-25 00:00:00+00:00,74.91664123535156,4.389133453369141
short,1995-02-17 00:00:00+00:00,80.2679443359375,1995-03-27 00:00:00+01:00,81.97355007817859,-2.0300887310693234
short,1995-03-30 00:00:00+01:00,82.2104255852762,1995-03-31 00:00:00+01:00,84.3426794466498,-2.465360071437452
short,1995-04-24 00:00:00+01:00,87.65954131497652,1995-04-28 00:00:00+01:00,90.02873894788154,-2.7245741934307297
short,1995-05-02 00:00:00+01:00,87.65955588535982,1995-05-04 00:00:00+01:00,89.79181371437933,-2.487160568218986
short,1995-05-30 00:00:00+01:00,93.5824492856885,1995-06-01 00:00:00+01:00,96.18858865380712,-2.98568144399761
short,1995-08-09 00:00:00+01:00,99.74234118235364,1995-08-10 00:00:00+01:00,102.34844697576524,-3.0102873697278376
short,1995-08-23 00:00:00+01:00,100.98331451416016,1995-08-30 00:00:00+01:00,94.76707996322074,5.824733761984657
short,1995-10-06 00:00:00+01:00,99.78656875881629,1995-10-10 00:00:00+01:00,92.59038928378668,6.8114255589444035
short,1995-11-03 00:00:00+00:00,95.46888681132847,1995-11-15 00:00:00+00:00,90.19173378637674,4.9058317837563195
short,1996-01-08 00:00:00+00:00,99.30682976025558,1996-01-24 00:00:00+00:00,93.54993263128388,5.371183604188622
short,1996-05-15 00:00:00+01:00,116.78483783508916,1996-05-21 00:00:00+01:00,119.23822549394964,-2.925433785518556
short,1996-06-24 00:00:00+01:00,116.4903785095104,1996-07-16 00:00:00+01:00,108.44301979144264,7.597491921465863
short,1996-09-17 00:00:00+01:00,118.25691233639397,1996-10-21 00:00:00+01:00,121.36513444535473,-3.587466202524258
short,1996-12-31 00:00:00+00:00,116.15314483642578,1997-01-09 00:00:00+00:00,109.70016573850214,6.0012724767737895
short,1997-02-27 00:00:00+00:00,103.99182891845705,1997-03-04 00:00:00+00:00,108.21102905273438,-4.643605850219712
short,1997-04-11 00:00:00+01:00,111.35779571533205,1997-05-15 00:00:00+01:00,103.4762191772461,7.451908508300796
short,1997-07-07 00:00:00+01:00,101.69660322820356,1997-07-10 00:00:00+01:00,96.61173885730256,4.68824768672999
short,1998-01-08 00:00:00+00:00,121.47855220891658,1998-01-16 00:00:00+00:00,124.56701799495572,-3.5805569264468815
short,1999-03-16 00:00:00+00:00,138.64209212004502,1999-03-18 00:00:00+00:00,129.36395866997177,8.742121348493221
short,1999-04-23 00:00:00+01:00,149.5107928761852,1999-04-30 00:00:00+01:00,140.23263721603445,8.69866879996632
short,1999-07-27 00:00:00+01:00,179.66020541594406,1999-07-28 00:00:00+01:00,183.45968185011512,-4.525716208703173
short,1999-10-12 00:00:00+01:00,162.2912061159056,1999-10-14 00:00:00+01:00,165.5479355849361,-3.912407752432202
short,1999-10-15 00:00:00+01:00,160.9342443523544,1999-10-18 00:00:00+01:00,165.00514415949735,-4.7227785841666545
short,1999-12-21 00:00:00+00:00,190.8510997718184,2000-01-06 00:00:00+00:00,201.2711538897559,-11.204298625260645
short,2000-03-08 00:00:00+00:00,174.94688875644485,2000-03-15 00:00:00+00:00,164.52692071009832,9.741020427413439
short,2000-07-20 00:00:00+01:00,216.37805036955092,2000-08-09 00:00:00+01:00,204.60618091247008,10.929900994516796
short,2000-09-07 00:00:00+01:00,226.46815490722656,2000-09-20 00:00:00+01:00,213.46299732900624,12.125295273747852
short,2000-10-27 00:00:00+01:00,222.5442162057032,2000-11-02 00:00:00+00:00,227.02867734075156,-5.383606922141258
short,2000-11-09 00:00:00+00:00,237.67946067303407,2000-11-21 00:00:00+00:00,246.08559361827292,-9.373663053821467
short,2001-01-10 00:00:00+00:00,244.1055947838551,2001-01-25 00:00:00+00:00,252.76103116771327,-9.649169635761297
short,2001-01-31 00:00:00+00:00,255.81580810839316,2001-03-02 00:00:00+00:00,261.0770441431191,-6.295021739228979
short,2001-03-08 00:00:00+00:00,269.2799266372893,2001-03-16 00:00:00+00:00,254.57138906890344,13.660834936973465
short,2001-06-12 00:00:00+01:00,273.28522330940905,2001-06-13 00:00:00+01:00,280.376799922483,-8.19890065953771
short,2001-07-04 00:00:00+01:00,272.5933054793306,2001-07-11 00:00:00+01:00,257.1417719448618,14.392063379620424
short,2001-11-14 00:00:00+00:00,248.4935467688876,2001-11-15 00:00:00+00:00,260.02452974907897,-12.548019133227301
short,2002-04-02 00:00:00+01:00,300.0740748706573,2002-04-08 00:00:00+01:00,309.02858435986184,-10.172714807665592
short,2002-05-03 00:00:00+01:00,309.7388916015625,2002-06-06 00:00:00+01:00,316.8361229684287,-8.35038139600618
short,2002-06-14 00:00:00+01:00,305.5839797325652,2002-06-20 00:00:00+01:00,288.8537984244201,15.541305751831093
short,2003-03-27 00:00:00+00:00,236.2268659033826,2003-03-28 00:00:00+00:00,242.32997702644383,-7.060224808920893
short,2003-05-06 00:00:00+01:00,273.01015073947093,2003-05-08 00:00:00+01:00,258.182613958894,13.765151251180177
short,2003-06-04 00:00:00+01:00,271.0351760678569,2003-06-05 00:00:00+01:00,281.26462323150554,-11.33404676224734
short,2003-07-16 00:00:00+01:00,262.92127393545246,2003-07-24 00:00:00+01:00,268.42429625101323,-6.565713455933702
short,2004-02-03 00:00:00+00:00,265.6816459357247,2004-02-06 00:00:00+00:00,271.8602957859444,-7.2537337336630365
short,2004-05-06 00:00:00+01:00,297.11319171394024,2004-05-11 00:00:00+01:00,303.24110239976307,-7.328619274050233
short,2004-09-09 00:00:00+01:00,272.2853102242128,2004-09-27 00:00:00+01:00,255.0384967809005,16.192165829302105
short,2004-10-08 00:00:00+01:00,270.5795716890321,2004-11-05 00:00:00+00:00,280.498060759494,-11.020644335358984
short,2005-01-12 00:00:00+00:00,285.3661955594233,2005-01-19 00:00:00+00:00,291.43788741124115,-7.22530001775916
short,2005-04-12 00:00:00+01:00,341.608545047737,2005-04-28 00:00:00+01:00,322.434932395623,17.84552569722728
short,2005-07-07 00:00:00+01:00,340.0579948969731,2005-08-18 00:00:00+01:00,310.05283184199374,28.704941401501458
short,2005-10-06 00:00:00+01:00,367.1593247263055,2005-10-11 00:00:00+01:00,376.8383902226395,-11.167060926231866
short,2005-10-12 00:00:00+01:00,367.8046845493299,2005-10-19 00:00:00+01:00,349.09175886775984,17.279132794735904
short,2005-12-14 00:00:00+00:00,387.1326322333758,2005-12-15 00:00:00+00:00,396.2416353447493,-10.675751646529761
short,2005-12-28 00:00:00+00:00,414.1341900592083,2005-12-30 00:00:00+00:00,439.1839879433563,-26.756434240153137
short,2006-02-06 00:00:00+00:00,409.2544439080056,2006-02-13 00:00:00+00:00,388.1084839476523,19.551234104641992
short,2006-03-03 00:00:00+00:00,422.9179236836146,2006-03-07 00:00:00+00:00,432.3522401983088,-11.144856842458006
short,2006-03-08 00:00:00+00:00,421.94195924434473,2006-03-10 00:00:00+00:00,431.0509542985396,-10.814980881280619
short,2006-05-10 00:00:00+01:00,459.09415229348576,2006-05-15 00:00:00+01:00,416.1262917482327,41.217419657169636
short,2006-07-05 00:00:00+01:00,406.210703778807,2006-07-19 00:00:00+01:00,415.4651842323468,-10.897832229562134
short,2006-09-19 00:00:00+01:00,446.203660858766,2006-10-05 00:00:00+01:00,459.0939273000112,-14.700861617562772
short,2006-10-09 00:00:00+01:00,454.4666819247094,2006-10-20 00:00:00+01:00,473.6369914088514,-21.02651683080909
short,2006-10-27 00:00:00+01:00,453.1446773189293,2006-11-01 00:00:00+00:00,467.6875979603397,-16.384585191968913
short,2006-11-03 00:00:00+00:00,453.1447840815005,2006-11-08 00:00:00+00:00,462.3993079276897,-11.085612030207542
short,2006-11-14 00:00:00+00:00,462.9625244140625,2006-11-28 00:00:00+00:00,433.9859671621612,27.182660268748837
short,2007-01-25 00:00:00+00:00,427.99076370120974,2007-02-14 00:00:00+00:00,438.98187255859375,-12.725054129903615
short,2007-02-23 00:00:00+00:00,444.3109263816075,2007-02-26 00:00:00+00:00,462.9626594231143,-20.466280213116264
short,2007-03-13 00:00:00+00:00,452.970655358356,2007-03-14 00:00:00+00:00,462.962655108908,-11.823866371486524
short,2007-04-11 00:00:00+01:00,481.6142538292403,2007-05-17 00:00:00+01:00,494.10373237751634,-14.440914520689567
short,2007-07-10 00:00:00+01:00,466.6724568861426,2007-07-13 00:00:00+01:00,476.1548425777724,-11.368040290557644
short,2007-09-25 00:00:00+01:00,471.0749917166573,2007-09-27 00:00:00+01:00,483.6054477033944,-14.439816865577242
short,2007-09-28 00:00:00+01:00,470.3974859223949,2007-10-03 00:00:00+01:00,480.21879098074777,-11.722537612159172
short,2007-10-24 00:00:00+01:00,485.976022458544,2007-11-07 00:00:00+00:00,460.9151330950669,23.16710705236987
short,2007-12-03 00:00:00+00:00,480.3065904304162,2007-12-05 00:00:00+00:00,454.0023441499325,24.435628411322952
short,2008-02-15 00:00:00+00:00,450.2446601547881,2008-02-19 00:00:00+00:00,462.542680125357,-14.123594651129167
short,2008-02-22 00:00:00+00:00,456.7353414050555,2008-02-25 00:00:00+00:00,467.3253156635123,-12.438095572593909
short,2008-04-03 00:00:00+01:00,487.82201079018097,2008-04-11 00:00:00+01:00,458.4432232544036,27.486257067688186
short,2008-05-20 00:00:00+01:00,504.9372774564303,2008-06-11 00:00:00+01:00,471.9009480675207,31.082652937861724
short,2008-07-24 00:00:00+01:00,443.7329016711098,2008-08-05 00:00:00+01:00,457.990843365009,-16.061389183971464
short,2008-08-12 00:00:00+01:00,457.6429833870909,2008-08-15 00:00:00+01:00,469.8143493652344,-14.026280643648171
short,2008-09-03 00:00:00+01:00,500.41659820114353,2008-09-05 00:00:00+01:00,467.0323120795356,31.449388301046582
short,2009-08-17 00:00:00+01:00,386.3687980424112,2009-08-21 00:00:00+01:00,399.3559164793595,-14.558567865991861
short,2009-10-28 00:00:00+00:00,474.3929172872966,2009-10-29 00:00:00+00:00,487.01934474361246,-14.549251980377683
short,2009-11-02 00:00:00+00:00,469.3424377441407,2009-11-17 00:00:00+00:00,480.77367934006907,-13.331473830096805
short,2009-12-17 00:00:00+00:00,476.03521125233766,2009-12-24 00:00:00+00:00,486.2413039873232,-12.130645765464848
short,2010-01-05 00:00:00+00:00,482.9606767134233,2010-01-20 00:00:00+00:00,454.1652520578119,26.92117279806891
short,2010-02-25 00:00:00+00:00,490.2508142430672,2010-03-01 00:00:00+00:00,507.74658203125,-19.491762580731418
short,2010-04-19 00:00:00+01:00,553.3089419414139,2010-04-22 00:00:00+01:00,566.0663495063782,-14.996158147859887
short,2010-05-04 00:00:00+01:00,555.8224838391869,2010-05-07 00:00:00+01:00,526.0794521310476,27.579227836198896
short,2010-06-22 00:00:00+01:00,536.1176395016117,2010-06-29 00:00:00+01:00,499.6824969283197,34.36354230043215
short,2010-07-27 00:00:00+01:00,535.3742104388298,2010-08-09 00:00:00+01:00,507.1182958520704,26.17092957417759
short,2010-09-30 00:00:00+01:00,568.0914884868421,2010-10-13 00:00:00+01:00,581.4758332222412,-15.683479378817335
short,2010-10-15 00:00:00+01:00,572.1811619496716,2010-11-05 00:00:00+00:00,540.9509983846586,29.003899244344296
short,2010-12-09 00:00:00+00:00,536.1390169385453,2010-12-20 00:00:00+00:00,550.4060252262996,-16.440098372083956
short,2010-12-29 00:00:00+00:00,549.6549878264127,2011-01-06 00:00:00+00:00,564.2975037440357,-16.870420900763868
short,2011-01-13 00:00:00+00:00,577.4380884108201,2011-02-14 00:00:00+00:00,593.5823951224257,-18.486347678672114
short,2011-02-15 00:00:00+00:00,585.6980178166172,2011-02-23 00:00:00+00:00,552.6585104025996,30.76279435757909
short,2011-04-05 00:00:00+01:00,557.9149364706146,2011-05-11 00:00:00+01:00,570.6072443295832,-14.949352220568944
short,2011-05-23 00:00:00+01:00,568.6884575555788,2011-05-27 00:00:00+01:00,580.5841674804688,-14.194255174962056
short,2011-09-02 00:00:00+01:00,599.7706139124738,2011-09-07 00:00:00+01:00,619.7246454238892,-22.393022030088176
short,2011-10-31 00:00:00+00:00,613.5849802723327,2011-11-09 00:00:00+00:00,627.1276132175074,-16.024058132154337
short,2012-01-12 00:00:00+00:00,692.2435467339103,2012-01-30 00:00:00+00:00,656.9725478346461,32.5725667101271
short,2012-02-21 00:00:00+00:00,705.8094778279311,2012-02-24 00:00:00+00:00,727.1270258030796,-24.183420982410517
short,2012-04-04 00:00:00+01:00,767.824460339902,2012-04-17 00:00:00+01:00,795.3436279296875,-30.64550376632471
short,2012-04-23 00:00:00+01:00,787.5918901314582,2012-05-01 00:00:00+01:00,816.2738936329616,-31.889735069032298
short,2012-06-01 00:00:00+01:00,790.7200625892192,2012-06-06 00:00:00+01:00,807.2920399488736,-19.768001564730582
short,2012-07-06 00:00:00+01:00,840.436028949285,2012-07-18 00:00:00+01:00,860.1646485048182,-23.129820910441424
short,2012-07-31 00:00:00+01:00,879.1040460662169,2012-08-01 00:00:00+01:00,898.0434510083976,-22.493699936329875
short,2012-08-07 00:00:00+01:00,893.3085030752779,2012-08-09 00:00:00+01:00,921.7177307599616,-32.03928015235411
short,2012-09-07 00:00:00+01:00,876.7363394278067,2012-10-05 00:00:00+01:00,898.0433532124355,-24.856573169909296
short,2012-10-09 00:00:00+01:00,881.4715036288175,2012-10-19 00:00:00+01:00,808.8703074666577,69.22051253996887
short,2012-11-16 00:00:00+00:00,819.8170155431494,2012-11-20 00:00:00+00:00,836.5480362510131,-20.043750811451986
short,2012-11-28 00:00:00+00:00,826.1906738281251,2012-12-12 00:00:00+00:00,845.3118491118809,-22.464180329635752
short,2012-12-17 00:00:00+00:00,842.9216504410106,2012-12-19 00:00:00+00:00,799.4211406907395,40.215824168007515
short,2013-02-04 00:00:00+00:00,905.065023143076,2013-02-06 00:00:00+00:00,923.3895678370671,-21.981453875951416
short,2013-02-21 00:00:00+00:00,971.1924637928056,2013-02-25 00:00:00+00:00,996.6871156030772,-29.430410969063416
short,2013-04-04 00:00:00+01:00,1019.7917280856918,2013-05-09 00:00:00+01:00,1040.4152554209495,-24.74394130227097
short,2013-09-17 00:00:00+01:00,1099.474525553385,2013-10-09 00:00:00+01:00,1041.2242766273528,53.968851321670854
