,date,time,open,high,low,close,action,P/L,Total profit
121,2020.01.09,07:00:00,1.31087,1.31187,1.31082,1.31165,hold,0,-0.003
122,2020.01.09,08:00:00,1.31161,1.31234,1.31077,1.31105,hold,0,-0.003
123,2020.01.09,09:00:00,1.31104,1.31184,1.3101,1.31138,hold,0,-0.003
124,2020.01.09,10:00:00,1.31138,1.31138,1.3085,1.30875,hold,0,-0.003
125,2020.01.09,11:00:00,1.30872,1.30912,1.30174,1.30274,hold,0,-0.003
126,2020.01.09,12:00:00,1.30272,1.30433,1.3019100000000001,1.30426,hold,0,-0.003
127,2020.01.09,13:00:00,1.30425,1.30512,1.30134,1.30192,hold,0,-0.003
128,2020.01.09,14:00:00,1.30192,1.30407,1.3013,1.3037299999999998,hold,0,-0.003
129,2020.01.09,15:00:00,1.3037299999999998,1.3069,1.3022,1.3052,hold,0,-0.003
130,2020.01.09,16:00:00,1.30521,1.3058100000000001,1.30369,1.3049,hold,0,-0.003
131,2020.01.09,17:00:00,1.3049,1.30539,1.30331,1.30483,hold,0,-0.003
132,2020.01.09,18:00:00,1.30482,1.3068600000000001,1.30433,1.30681,hold,0,-0.003
133,2020.01.09,19:00:00,1.30681,1.3068600000000001,1.30606,1.30613,hold,0,-0.003
134,2020.01.09,20:00:00,1.3061200000000002,1.3063799999999999,1.30549,1.30554,hold,0,-0.003
135,2020.01.09,21:00:00,1.30554,1.30592,1.3054,1.30569,hold,0,-0.003
136,2020.01.09,22:00:00,1.3057,1.30672,1.30569,1.3066200000000001,hold,0,-0.003
137,2020.01.09,23:00:00,1.3066200000000001,1.3067600000000001,1.30624,1.30659,hold,0,-0.003
138,2020.01.10,00:00:00,1.30659,1.30681,1.30634,1.30672,hold,0,-0.003
139,2020.01.10,01:00:00,1.30674,1.3070899999999999,1.30661,1.30694,hold,0,-0.003
140,2020.01.10,02:00:00,1.30695,1.30725,1.30654,1.3067799999999998,hold,0,-0.003
141,2020.01.10,03:00:00,1.3067799999999998,1.30693,1.30597,1.30631,hold,0,-0.003
142,2020.01.10,04:00:00,1.30631,1.30667,1.3060100000000001,1.30656,hold,0,-0.003
143,2020.01.10,05:00:00,1.30656,1.3068799999999998,1.3065,1.30681,hold,0,-0.003
144,2020.01.10,06:00:00,1.30681,1.30818,1.30663,1.30762,hold,0,-0.003
145,2020.01.10,07:00:00,1.30762,1.30833,1.30725,1.3082200000000002,hold,0,-0.003
146,2020.01.10,08:00:00,1.30823,1.30914,1.3080200000000002,1.30843,buy,0,-0.003
147,2020.01.10,09:00:00,1.30844,1.30867,1.30551,1.30596,sell,-0.001,-0.004
148,2020.01.10,10:00:00,1.30596,1.30716,1.3048,1.30665,hold,0,-0.004
149,2020.01.10,11:00:00,1.30664,1.30879,1.30505,1.3067600000000001,hold,0,-0.004
150,2020.01.10,12:00:00,1.30679,1.30724,1.305,1.3056,hold,0,-0.004
151,2020.01.10,13:00:00,1.30558,1.3080200000000002,1.30538,1.30735,short,0,-0.004
152,2020.01.10,14:00:00,1.30735,1.3088,1.30718,1.30843,short_buy,-0.001,-0.005
153,2020.01.10,15:00:00,1.30837,1.3096700000000001,1.3064799999999999,1.30692,hold,0,-0.005
154,2020.01.10,16:00:00,1.30692,1.30732,1.3055299999999999,1.3065,hold,0,-0.005
155,2020.01.10,17:00:00,1.3064799999999999,1.30779,1.30568,1.30603,hold,0,-0.005
156,2020.01.10,18:00:00,1.30605,1.30624,1.3042200000000002,1.30587,hold,0,-0.005
157,2020.01.10,19:00:00,1.30587,1.3069600000000001,1.30512,1.30616,short,0,-0.005
158,2020.01.10,20:00:00,1.3061200000000002,1.30634,1.30541,1.30551,hold,0.00045000000000003945,-0.005
159,2020.01.10,21:00:00,1.30551,1.3062799999999999,1.30534,1.30619,hold,-0.0002299999999999745,-0.005
160,2020.01.10,22:00:00,1.30618,1.3062200000000002,1.30535,1.30561,hold,0.00035000000000005047,-0.005
161,2020.01.10,23:00:00,1.30556,1.30641,1.30535,1.30637,hold,-0.00041000000000004347,-0.005
162,2020.01.13,00:00:00,1.30364,1.30419,1.30324,1.30351,short_buy,0.002,-0.003
163,2020.01.13,01:00:00,1.30358,1.30444,1.30334,1.3043200000000001,hold,0,-0.003
164,2020.01.13,02:00:00,1.3043200000000001,1.30453,1.30356,1.30367,hold,0,-0.003
165,2020.01.13,03:00:00,1.30367,1.3039,1.3032,1.30388,hold,0,-0.003
166,2020.01.13,04:00:00,1.30388,1.3039,1.3032700000000002,1.30342,hold,0,-0.003
167,2020.01.13,05:00:00,1.30342,1.304,1.3030899999999999,1.30389,hold,0,-0.003
168,2020.01.13,06:00:00,1.30389,1.30411,1.30358,1.30359,hold,0,-0.003
169,2020.01.13,07:00:00,1.30359,1.30361,1.3025,1.3032700000000002,hold,0,-0.003
170,2020.01.13,08:00:00,1.3032700000000002,1.30328,1.30217,1.3027,hold,0,-0.003
171,2020.01.13,09:00:00,1.30266,1.30269,1.29951,1.30009,hold,0,-0.003
172,2020.01.13,10:00:00,1.30005,1.30079,1.29851,1.30013,hold,0,-0.003
173,2020.01.13,11:00:00,1.3001200000000002,1.3007799999999998,1.2965,1.29726,hold,0,-0.003
174,2020.01.13,12:00:00,1.29726,1.29935,1.2961,1.29844,hold,0,-0.003
175,2020.01.13,13:00:00,1.29844,1.29888,1.2964799999999999,1.2964799999999999,hold,0,-0.003
176,2020.01.13,14:00:00,1.2964799999999999,1.29797,1.29609,1.29759,hold,0,-0.003
177,2020.01.13,15:00:00,1.2976,1.29924,1.29704,1.2984,hold,0,-0.003
178,2020.01.13,16:00:00,1.29839,1.29989,1.29808,1.29946,hold,0,-0.003
179,2020.01.13,17:00:00,1.29948,1.29948,1.29745,1.2978100000000001,hold,0,-0.003
180,2020.01.13,18:00:00,1.2978,1.2990899999999999,1.2975,1.2983,hold,0,-0.003
181,2020.01.13,19:00:00,1.2983,1.2997100000000001,1.29788,1.29951,hold,0,-0.003
182,2020.01.13,20:00:00,1.29951,1.29972,1.299,1.2996,hold,0,-0.003
183,2020.01.13,21:00:00,1.2996,1.30009,1.29938,1.2998100000000001,hold,0,-0.003
184,2020.01.13,22:00:00,1.2998,1.30031,1.2994700000000001,1.2995,hold,0,-0.003
185,2020.01.13,23:00:00,1.2995,1.29952,1.29853,1.29867,hold,0,-0.003
186,2020.01.14,00:00:00,1.29867,1.29938,1.29843,1.29882,hold,0,-0.003
187,2020.01.14,01:00:00,1.29884,1.2993299999999999,1.29859,1.2986,hold,0,-0.003
188,2020.01.14,02:00:00,1.2986,1.29958,1.2986,1.29942,hold,0,-0.003
189,2020.01.14,03:00:00,1.29942,1.3000399999999999,1.29882,1.29912,hold,0,-0.003
190,2020.01.14,04:00:00,1.29913,1.30023,1.2988,1.2998100000000001,hold,0,-0.003
191,2020.01.14,05:00:00,1.2998100000000001,1.29998,1.29901,1.29902,hold,0,-0.003
192,2020.01.14,06:00:00,1.29902,1.29958,1.29893,1.29942,hold,0,-0.003
193,2020.01.14,07:00:00,1.29942,1.29956,1.29882,1.2988600000000001,hold,0,-0.003
194,2020.01.14,08:00:00,1.29892,1.29939,1.29867,1.29873,hold,0,-0.003
195,2020.01.14,09:00:00,1.29874,1.2987799999999998,1.2964799999999999,1.29782,hold,0,-0.003
196,2020.01.14,10:00:00,1.29787,1.2982799999999999,1.29541,1.2970700000000002,hold,0,-0.003
197,2020.01.14,11:00:00,1.2970700000000002,1.29735,1.29625,1.29721,hold,0,-0.003
198,2020.01.14,12:00:00,1.29721,1.29867,1.2967,1.2985,hold,0,-0.003
199,2020.01.14,13:00:00,1.2985,1.30139,1.29786,1.29979,hold,0,-0.003
200,2020.01.14,14:00:00,1.29979,1.3001200000000002,1.29731,1.29752,hold,0,-0.003
201,2020.01.14,15:00:00,1.2975,1.29936,1.2973299999999999,1.2989899999999999,hold,0,-0.003
202,2020.01.14,16:00:00,1.2989899999999999,1.30047,1.29872,1.30025,buy,0,-0.003
203,2020.01.14,17:00:00,1.3002200000000002,1.30138,1.29932,1.3009899999999999,hold,0.0005399999999999629,-0.003
204,2020.01.14,18:00:00,1.3009899999999999,1.30179,1.30001,1.30158,hold,0.0011300000000000533,-0.003
205,2020.01.14,19:00:00,1.30158,1.3024799999999999,1.3013299999999999,1.3021200000000002,hold,0.0016700000000002603,-0.003
206,2020.01.14,20:00:00,1.3021200000000002,1.30304,1.3021200000000002,1.3026200000000001,sell,0.002,-0.001
207,2020.01.14,21:00:00,1.30269,1.3033,1.30253,1.30269,hold,0,-0.001
208,2020.01.14,22:00:00,1.3026799999999998,1.30277,1.30203,1.30208,hold,0,-0.001
209,2020.01.14,23:00:00,1.30208,1.30233,1.30156,1.3015700000000001,hold,0,-0.001
210,2020.01.15,00:00:00,1.30151,1.30209,1.30151,1.3020399999999999,hold,0,-0.001
211,2020.01.15,01:00:00,1.30205,1.3022200000000002,1.3018100000000001,1.30209,hold,0,-0.001
212,2020.01.15,02:00:00,1.30209,1.30244,1.3013700000000001,1.30179,hold,0,-0.001
213,2020.01.15,03:00:00,1.30179,1.3024,1.30169,1.30234,hold,0,-0.001
214,2020.01.15,04:00:00,1.30234,1.30241,1.3018299999999998,1.30215,hold,0,-0.001
215,2020.01.15,05:00:00,1.30216,1.30246,1.3020399999999999,1.30239,hold,0,-0.001
216,2020.01.15,06:00:00,1.3024799999999999,1.30291,1.30244,1.30275,hold,0,-0.001
217,2020.01.15,07:00:00,1.30275,1.3033299999999999,1.3026,1.30322,hold,0,-0.001
218,2020.01.15,08:00:00,1.30322,1.30423,1.30279,1.30329,hold,0,-0.001
219,2020.01.15,09:00:00,1.30328,1.30368,1.30166,1.3020100000000001,hold,0,-0.001
220,2020.01.15,10:00:00,1.3020100000000001,1.30203,1.30006,1.30169,hold,0,-0.001
221,2020.01.15,11:00:00,1.30168,1.30206,1.2984799999999999,1.29915,hold,0,-0.001
222,2020.01.15,12:00:00,1.29915,1.3008,1.29877,1.3007,hold,0,-0.001
223,2020.01.15,13:00:00,1.30066,1.30291,1.30041,1.30146,short,0,-0.001
224,2020.01.15,14:00:00,1.30146,1.30151,1.3,1.3005799999999998,hold,0.000680000000000214,-0.001
225,2020.01.15,15:00:00,1.3005799999999998,1.30106,1.3000399999999999,1.30083,hold,0.0004300000000001305,-0.001
226,2020.01.15,16:00:00,1.30083,1.30358,1.30071,1.30311,short_buy,-0.001,-0.002
227,2020.01.15,17:00:00,1.30311,1.30311,1.30093,1.30223,buy,0,-0.002
228,2020.01.15,18:00:00,1.30224,1.3029,1.30197,1.30277,hold,0.00033999999999998495,-0.002
229,2020.01.15,19:00:00,1.30277,1.30378,1.30269,1.30329,hold,0.0008600000000000609,-0.002
230,2020.01.15,20:00:00,1.30329,1.30393,1.30266,1.30277,hold,0.00033999999999998495,-0.002
231,2020.01.15,21:00:00,1.30274,1.30326,1.30241,1.30251,hold,8.000000000005797e-05,-0.002
232,2020.01.15,22:00:00,1.30251,1.30316,1.30226,1.30304,hold,0.0006099999999999774,-0.002
233,2020.01.15,23:00:00,1.30304,1.3038399999999999,1.30272,1.3037299999999998,hold,0.0012999999999998347,-0.002
234,2020.01.16,00:00:00,1.3037299999999998,1.3057,1.30359,1.30447,sell,0.002,0.0
235,2020.01.16,01:00:00,1.3044799999999999,1.30471,1.3037299999999998,1.30393,hold,0,0.0
236,2020.01.16,02:00:00,1.3039399999999999,1.3047,1.3037299999999998,1.3041399999999999,hold,0,0.0
237,2020.01.16,03:00:00,1.30415,1.3044200000000001,1.30396,1.30439,hold,0,0.0
238,2020.01.16,04:00:00,1.30439,1.3045200000000001,1.30399,1.30443,hold,0,0.0
239,2020.01.16,05:00:00,1.3044,1.30506,1.30427,1.30466,hold,0,0.0
240,2020.01.16,06:00:00,1.30466,1.30521,1.3045200000000001,1.30471,hold,0,0.0
241,2020.01.16,07:00:00,1.30471,1.3051700000000002,1.30461,1.30482,hold,0,0.0
242,2020.01.16,08:00:00,1.30482,1.3048600000000001,1.30349,1.30406,hold,0,0.0
243,2020.01.16,09:00:00,1.30398,1.30481,1.30341,1.30369,hold,0,0.0
244,2020.01.16,10:00:00,1.30369,1.30647,1.30251,1.30505,hold,0,0.0
245,2020.01.16,11:00:00,1.30505,1.30621,1.30467,1.30534,hold,0,0.0
246,2020.01.16,12:00:00,1.3053700000000001,1.30641,1.3048799999999998,1.3061399999999999,hold,0,0.0
247,2020.01.16,13:00:00,1.3061399999999999,1.3064,1.3051700000000002,1.30603,hold,0,0.0
248,2020.01.16,14:00:00,1.30603,1.30745,1.30577,1.30655,hold,0,0.0
249,2020.01.16,15:00:00,1.3065200000000001,1.30708,1.3048899999999999,1.30493,hold,0,0.0
250,2020.01.16,16:00:00,1.3049,1.30597,1.30425,1.30501,hold,0,0.0
251,2020.01.16,17:00:00,1.3049899999999999,1.30703,1.30316,1.3063200000000001,hold,0,0.0
252,2020.01.16,18:00:00,1.3063,1.30813,1.30578,1.30761,hold,0,0.0
253,2020.01.16,19:00:00,1.30761,1.30829,1.3067600000000001,1.30739,hold,0,0.0
254,2020.01.16,20:00:00,1.30739,1.30779,1.30625,1.30651,hold,0,0.0
255,2020.01.16,21:00:00,1.3065200000000001,1.30681,1.3063,1.30671,hold,0,0.0
256,2020.01.16,22:00:00,1.30672,1.3077299999999998,1.3066799999999998,1.30751,hold,0,0.0
257,2020.01.16,23:00:00,1.3075,1.30788,1.30719,1.30778,hold,0,0.0
258,2020.01.17,00:00:00,1.3078299999999998,1.30787,1.3068,1.30755,hold,0,0.0
259,2020.01.17,01:00:00,1.30755,1.3079399999999999,1.3074,1.30762,hold,0,0.0
260,2020.01.17,02:00:00,1.30762,1.3078100000000001,1.30713,1.3075299999999999,hold,0,0.0
261,2020.01.17,03:00:00,1.30752,1.3077,1.3063799999999999,1.30671,hold,0,0.0
262,2020.01.17,04:00:00,1.30674,1.3080100000000001,1.30674,1.30745,hold,0,0.0
263,2020.01.17,05:00:00,1.30745,1.3075299999999999,1.30722,1.3074299999999999,hold,0,0.0
264,2020.01.17,06:00:00,1.3074299999999999,1.3075299999999999,1.3068899999999999,1.3071,hold,0,0.0
265,2020.01.17,07:00:00,1.3071,1.30751,1.3069,1.3074299999999999,hold,0,0.0
266,2020.01.17,08:00:00,1.30742,1.30902,1.30723,1.3087799999999998,hold,0,0.0
267,2020.01.17,09:00:00,1.3087799999999998,1.30894,1.30748,1.30811,hold,0,0.0
268,2020.01.17,10:00:00,1.30824,1.3100100000000001,1.30768,1.3093299999999999,hold,0,0.0
269,2020.01.17,11:00:00,1.30932,1.31187,1.30399,1.30552,hold,0,0.0
270,2020.01.17,12:00:00,1.30548,1.30664,1.3040100000000001,1.3045799999999999,hold,0,0.0
271,2020.01.17,13:00:00,1.3045799999999999,1.3045799999999999,1.30263,1.30361,short,0,0.0
272,2020.01.17,14:00:00,1.30361,1.30596,1.3032299999999999,1.30514,short_buy,-0.001,-0.001
273,2020.01.17,15:00:00,1.30513,1.30558,1.30443,1.30449,hold,0,-0.001
274,2020.01.17,16:00:00,1.3044799999999999,1.30483,1.3026200000000001,1.30319,hold,0,-0.001
275,2020.01.17,17:00:00,1.30312,1.30325,1.30159,1.3029899999999999,hold,0,-0.001
276,2020.01.17,18:00:00,1.303,1.30321,1.30188,1.3028,hold,0,-0.001
277,2020.01.17,19:00:00,1.3028,1.30293,1.30174,1.3023799999999999,hold,0,-0.001
278,2020.01.17,20:00:00,1.30236,1.30243,1.3017,1.3018100000000001,hold,0,-0.001
279,2020.01.17,21:00:00,1.3018100000000001,1.30216,1.3013700000000001,1.3017,hold,0,-0.001
280,2020.01.17,22:00:00,1.30169,1.3020200000000002,1.30128,1.30151,hold,0,-0.001
281,2020.01.17,23:00:00,1.30151,1.30151,1.3007600000000001,1.30094,hold,0,-0.001
282,2020.01.20,00:00:00,1.29985,1.3005,1.2995,1.29999,hold,0,-0.001
283,2020.01.20,01:00:00,1.3,1.30073,1.29993,1.3005200000000001,hold,0,-0.001
284,2020.01.20,02:00:00,1.3005200000000001,1.30088,1.2999,1.29997,hold,0,-0.001
285,2020.01.20,03:00:00,1.29997,1.3005,1.29987,1.30009,hold,0,-0.001
286,2020.01.20,04:00:00,1.30009,1.30039,1.29996,1.3003200000000001,hold,0,-0.001
287,2020.01.20,05:00:00,1.3003200000000001,1.3005799999999998,1.3001200000000002,1.30037,hold,0,-0.001
288,2020.01.20,06:00:00,1.30037,1.30045,1.30003,1.30009,hold,0,-0.001
289,2020.01.20,07:00:00,1.30009,1.30019,1.2993299999999999,1.29939,hold,0,-0.001
290,2020.01.20,08:00:00,1.2994,1.29968,1.29856,1.29951,hold,0,-0.001
