Trade Type,Trade Open Time,Trade Open Price,Trade Close Time,Trade Close Price,Trade P/L
short,1989-01-03 00:00:00+00:00,83.16754913330078,1989-01-13 00:00:00+00:00,85.35616302490233,-2.5256613159179544
short,1989-04-12 00:00:00+01:00,90.2806167602539,1989-04-18 00:00:00+01:00,92.19559478759766,-2.279930450439453
short,1989-04-20 00:00:00+01:00,91.64842224121094,1989-05-04 00:00:00+01:00,93.83704376220705,-2.559592453002944
short,1989-05-10 00:00:00+01:00,94.65779876708986,1989-05-18 00:00:00+01:00,96.57289123535156,-2.2975538482665883
short,1989-06-15 00:00:00+01:00,99.85579681396484,1989-06-19 00:00:00+01:00,102.04441833496092,-2.5924219512939306
short,1989-06-23 00:00:00+01:00,102.04441833496092,1989-07-13 00:00:00+01:00,104.50661468505858,-2.8752984161376958
short,1989-07-20 00:00:00+01:00,105.60090637207033,1989-09-04 00:00:00+01:00,109.1574478149414,-3.9860581512451017
short,1989-12-11 00:00:00+00:00,117.09111785888672,1990-01-22 00:00:00+00:00,109.70458984375,6.932936599731445
short,1990-02-19 00:00:00+00:00,108.61026763916016,1990-05-04 00:00:00+01:00,102.8651123046875,5.322204574584961
short,1990-06-11 00:00:00+01:00,113.8082580566406,1990-06-29 00:00:00+01:00,108.06314086914062,5.301374389648409
short,1990-08-02 00:00:00+01:00,111.61961364746097,1990-08-30 00:00:00+01:00,114.35541534423828,-3.187751754760714
short,1990-09-04 00:00:00+01:00,115.4497299194336,1990-09-21 00:00:00+01:00,108.33670806884766,6.665448974609375
short,1990-10-04 00:00:00+01:00,111.0724639892578,1990-10-30 00:00:00+00:00,105.3273696899414,5.312294631957994
short,1990-11-22 00:00:00+00:00,111.61961364746097,1990-12-10 00:00:00+00:00,114.90255737304688,-3.735988067626925
short,1991-01-31 00:00:00+00:00,129.94927978515625,1991-02-07 00:00:00+00:00,132.68507385253906,-3.2610627746582033
short,1991-03-22 00:00:00+00:00,130.22286987304688,1991-04-04 00:00:00+01:00,134.3265838623047,-4.632812896728515
short,1991-05-08 00:00:00+01:00,140.34523010253906,1991-05-28 00:00:00+01:00,143.6282196044922,-3.8509364013671874
short,1991-06-18 00:00:00+01:00,144.72247314453125,1991-07-30 00:00:00+01:00,147.7318115234375,-3.594246948242187
short,1992-01-03 00:00:00+00:00,125.57205963134764,1992-01-15 00:00:00+00:00,118.73262786865232,6.3508223876953265
short,1992-04-08 00:00:00+01:00,118.18547821044922,1992-04-10 00:00:00+01:00,122.28912353515624,-4.584594528198228
short,1992-04-15 00:00:00+01:00,120.92130279541014,1992-06-22 00:00:00+01:00,112.98749542236328,7.465989776611314
short,1992-09-08 00:00:00+01:00,107.24236297607422,1992-09-18 00:00:00+01:00,111.0724639892578,-4.266730667114244
short,1992-09-23 00:00:00+01:00,114.62901306152342,1992-10-07 00:00:00+01:00,117.09111785888672,-2.925545059204115
short,1992-10-19 00:00:00+01:00,122.01557159423828,1992-11-11 00:00:00+00:00,115.17610168457033,6.365086563110337
short,1992-12-07 00:00:00+00:00,127.21353912353516,1992-12-18 00:00:00+00:00,131.5907745361328,-4.8948440399169915
short,1993-02-23 00:00:00+00:00,133.31629943847656,1993-02-26 00:00:00+00:00,137.18856811523438,-4.413278411865235
short,1993-04-16 00:00:00+01:00,132.48651123046875,1993-07-01 00:00:00+01:00,135.25247192382812,-3.3014386596679692
short,1993-08-10 00:00:00+01:00,139.42279052734375,1993-08-13 00:00:00+01:00,142.5210418701172,-3.66213900756836
short,1993-11-02 00:00:00+00:00,136.60614013671875,1993-11-22 00:00:00+00:00,139.70443725585938,-3.6509182739257824
short,1994-01-19 00:00:00+00:00,163.6683349609375,1994-01-28 00:00:00+00:00,167.22947692871094,-4.222937591552732
short,1994-03-23 00:00:00+00:00,155.54896545410156,1994-03-30 00:00:00+01:00,158.68272399902344,-3.7622219238281254
short,1994-04-13 00:00:00+01:00,170.07826232910156,1994-05-23 00:00:00+01:00,160.9619140625,8.45426791381836
short,1995-01-17 00:00:00+00:00,170.7919158935547,1995-02-06 00:00:00+00:00,174.9003143310547,-4.799782897949218
short,1995-03-27 00:00:00+01:00,177.24801635742188,1995-03-30 00:00:00+01:00,181.0628967285156,-4.531502197265599
short,1995-03-31 00:00:00+01:00,180.4760284423828,1995-04-06 00:00:00+01:00,185.7582092285156,-6.014649261474581
short,1995-05-25 00:00:00+01:00,187.22561645507807,1995-06-05 00:00:00+01:00,191.92083740234372,-5.4535138549805
short,1995-07-19 00:00:00+01:00,209.42279052734372,1995-08-01 00:00:00+01:00,215.17503356933597,-6.601438690185603
short,1995-08-03 00:00:00+01:00,219.2257080078125,1995-09-19 00:00:00+01:00,207.64051818847656,10.73145736694336
short,1995-10-20 00:00:00+01:00,210.31399536132807,1995-12-07 00:00:00+00:00,215.9580535888672,-6.496602325439511
short,1995-12-12 00:00:00+00:00,214.76986694335935,1995-12-18 00:00:00+00:00,219.2257080078125,-5.323832214355498
short,1996-01-25 00:00:00+00:00,222.1961975097656,1996-01-31 00:00:00+00:00,227.0069580078125,-5.709166809082056
short,1996-03-05 00:00:00+00:00,244.145263671875,1996-04-22 00:00:00+01:00,252.56411743164065,-9.412272521972682
short,1996-04-23 00:00:00+01:00,244.7465667724609,1996-05-07 00:00:00+01:00,229.71307373046875,14.084573760986302
short,1996-06-07 00:00:00+01:00,231.5170135498047,1996-07-04 00:00:00+01:00,238.7331085205078,-8.156595214843747
short,1996-07-15 00:00:00+01:00,240.5372009277344,1996-08-13 00:00:00+01:00,247.9693145751953,-8.409126678466762
short,1996-08-15 00:00:00+01:00,247.3616943359375,1996-10-04 00:00:00+01:00,253.43942260742188,-7.0793305053710895
short,1996-10-09 00:00:00+01:00,251.61605834960935,1996-10-22 00:00:00+01:00,257.08599853515625,-6.487344299316433
short,1996-10-23 00:00:00+01:00,252.5276641845703,1996-11-04 00:00:00+00:00,258.6054382324219,-7.100040252685545
short,1996-11-06 00:00:00+00:00,254.04714965820312,1996-11-12 00:00:00+00:00,259.8209228515625,-6.8015093383789065
short,1996-11-14 00:00:00+00:00,257.9976501464844,1996-11-19 00:00:00+00:00,264.987060546875,-8.03537982177734
short,1996-11-27 00:00:00+00:00,267.4181213378906,1996-12-03 00:00:00+00:00,274.7113037109375,-8.37744122314453
short,1996-12-04 00:00:00+00:00,270.45703125,1996-12-12 00:00:00+00:00,278.9656066894531,-9.607420715332026
short,1997-02-17 00:00:00+00:00,309.38116455078125,1997-03-17 00:00:00+00:00,316.75469970703125,-8.625806884765623
short,1997-03-19 00:00:00+00:00,314.296875,1997-03-21 00:00:00+00:00,323.2065734863281,-10.18470538330078
short,1997-05-02 00:00:00+01:00,326.5860900878906,1997-05-07 00:00:00+01:00,335.18853759765625,-9.925996765136716
short,1997-07-24 00:00:00+01:00,339.1824951171875,1997-08-01 00:00:00+01:00,317.369140625,20.50025122070312
short,1997-09-23 00:00:00+01:00,338.5892333984375,1997-10-20 00:00:00+01:00,315.3555908203125,21.925752929687505
short,1998-01-14 00:00:00+00:00,361.2030029296875,1998-01-16 00:00:00+00:00,371.73541259765625,-11.998286499023436
short,1998-02-09 00:00:00+00:00,394.2270812988281,1998-03-02 00:00:00+00:00,404.5521240234375,-11.922601135253913
short,1998-07-09 00:00:00+01:00,372.0126953125,1998-08-03 00:00:00+01:00,352.13433837890625,18.430062866210932
short,1999-05-21 00:00:00+01:00,286.84901491921266,1999-05-24 00:00:00+01:00,303.3801446444746,-17.711588044389345
short,1999-07-12 00:00:00+01:00,266.85063489541034,1999-07-13 00:00:00+01:00,248.8954877678769,16.923654882206876
short,1999-08-10 00:00:00+01:00,257.7442051093174,1999-08-16 00:00:00+01:00,269.0047302246094,-12.31402298595981
short,1999-08-17 00:00:00+01:00,256.1801408081428,1999-08-18 00:00:00+01:00,261.8104735731569,-6.666313993776697
short,1999-09-14 00:00:00+01:00,257.11850133879767,1999-09-15 00:00:00+01:00,262.7488334849027,-6.670066815752449
short,2000-01-11 00:00:00+00:00,229.90525609066611,2000-01-12 00:00:00+00:00,211.45027635005485,17.572268675729816
short,2000-12-20 00:00:00+00:00,315.70858418700186,2000-12-22 00:00:00+00:00,325.2442875007813,-10.81760905715501
short,2001-01-12 00:00:00+00:00,318.9301655049227,2001-01-25 00:00:00+00:00,300.7607922409364,16.929991348494582
short,2001-02-16 00:00:00+00:00,318.4340665148647,2001-02-19 00:00:00+00:00,332.1653096294687,-15.032441866892668
short,2001-05-01 00:00:00+01:00,286.7214712372274,2001-05-10 00:00:00+01:00,268.08624958679417,17.525606208785163
short,2001-06-11 00:00:00+01:00,271.68238693468766,2001-06-12 00:00:00+01:00,281.1634810635757,-10.58678586488459
short,2001-07-18 00:00:00+01:00,297.8372188023159,2001-07-20 00:00:00+01:00,307.31830118257704,-10.691393420230952
short,2001-07-24 00:00:00+01:00,296.5295745316552,2001-07-25 00:00:00+01:00,310.5877572272022,-15.27241735906469
short,2001-08-29 00:00:00+01:00,310.0885311335677,2001-08-31 00:00:00+01:00,316.68606695010584,-7.851085012705482
short,2001-09-05 00:00:00+01:00,304.8103543189264,2001-09-11 00:00:00+01:00,263.905029296875,39.76789425481978
