time,open,high,low,close,volume,dividends,stock splits,bb_bbh,bb_bbl,rsi,signal,action,position,Trade P/L,Brokerage Cost,Total profit,Executed price,Take Profit,Stop Loss
1999-06-21 00:00:00+01:00,412.2182625627108,414.9347201971031,406.3779756564502,406.6495971679688,28336297,0.0,0.0,454.19587091177675,377.5747803333404,38.384130616726864,0,hold,0,0,,0,,,
1999-06-22 00:00:00+01:00,399.9943829140452,402.0316959682227,396.7346517124581,398.3645324707031,14183880,0.0,0.0,453.92436493512594,375.84973479631935,35.888625128520985,0,hold,0,0,,0,,,
1999-06-23 00:00:00+01:00,393.610634738609,393.7464757750441,377.3120446131745,378.94189453125,21583903,0.0,0.0,455.49639625026464,371.8193477682901,29.214864598304004,0,hold,0,0,,0,,,
1999-06-24 00:00:00+01:00,382.3375242771386,391.8450348673956,382.3375242771386,388.449462890625,5274454,0.0,0.0,455.55207247346016,371.68218045622734,38.09309202515781,0,hold,0,0,,0,,,
1999-06-25 00:00:00+01:00,390.0112272316582,399.3150166613282,389.8074808972655,394.5612487792969,4410852,0.0,0.0,455.33336080800825,372.3219217847652,42.30756128134447,0,hold,0,0,,0,,,
1999-06-28 00:00:00+01:00,394.697079598197,405.6986234996801,390.4865848582904,393.0672302246094,5574770,0.0,0.0,455.1777599670536,372.74915043333704,41.53192086052114,0,hold,0,0,,0,,,
1999-06-29 00:00:00+01:00,393.4067569150376,397.2776643347499,393.0672302246094,393.0672302246094,17468188,0.0,0.0,455.21788178289637,372.6275283733536,40.90551379839146,0,hold,0,0,,0,,,
1999-06-30 00:00:00+01:00,395.24041442346936,410.3166144313449,395.24041442346936,402.5747680664063,21072353,0.0,0.0,455.1615112929885,373.06418755955053,47.27386948756339,0,hold,0,0,,0,,,
1999-07-01 00:00:00+01:00,411.53903215449145,424.610510562884,411.53903215449145,421.58984375,14506253,0.0,0.0,455.8685762059946,374.34011520025535,57.9345724820667,0,hold,0,0,,0,,,
1999-07-02 00:00:00+01:00,426.4793933579372,429.1958502266477,408.8226056006733,421.58984375,5596799,0.0,0.0,456.49606344338827,375.58696878317426,57.810928031617856,0,hold,0,0,,0,,,
1999-07-05 00:00:00+01:00,421.72549865315074,432.591262264713,421.72549865315074,432.3196105957031,8914237,0.0,0.0,457.92843928331115,375.78443913465765,61.619674638341955,0,hold,0,0,,0,,,
1999-07-06 00:00:00+01:00,431.6406082988842,441.4197064488869,429.19580344649455,440.3331298828125,21800725,0.0,0.0,459.5699371990261,375.39248040351293,64.0285915319277,0,hold,0,0,,0,,,
1999-07-07 00:00:00+01:00,438.0243100257583,438.0243100257583,431.23325730664266,434.3571166992188,8433288,0.0,0.0,459.4438583006668,375.42350620128633,58.6912441611899,0,hold,0,0,,0,,,
