Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-10-22 00:00:00+01:00,1.6695618629455566,1.6695618629455566,1.6695618629455566,1.6695618629455566,268100000,0.0,0.0
1996-10-23 00:00:00+01:00,1.6641143560409546,1.6641143560409546,1.6641143560409546,1.6641143560409546,38200000,0.0,0.0
1996-10-24 00:00:00+01:00,1.625983715057373,1.625983715057373,1.625983715057373,1.625983715057373,71500000,0.0,0.0
1996-10-25 00:00:00+01:00,1.625983715057373,1.625983715057373,1.625983715057373,1.625983715057373,12400000,0.0,0.0
1996-10-28 00:00:00+00:00,1.6069186925888062,1.6069186925888062,1.6069186925888062,1.6069186925888062,9600000,0.0,0.0
1996-10-29 00:00:00+00:00,1.5987483263015747,1.5987483263015747,1.5987483263015747,1.5987483263015747,52400000,0.0,0.0
1996-10-30 00:00:00+00:00,1.62053644657135,1.62053644657135,1.62053644657135,1.62053644657135,3400000,0.0,0.0
1996-10-31 00:00:00+00:00,1.625983715057373,1.625983715057373,1.625983715057373,1.625983715057373,65900000,0.0,0.0
1996-11-01 00:00:00+00:00,1.645048975944519,1.645048975944519,1.645048975944519,1.645048975944519,6000000,0.0,0.0
1996-11-04 00:00:00+00:00,1.6396024227142334,1.6396024227142334,1.6396024227142334,1.6396024227142334,26881500,0.0,0.0
1996-11-05 00:00:00+00:00,1.642325520515442,1.642325520515442,1.642325520515442,1.642325520515442,6158900,0.0,0.0
1996-11-06 00:00:00+00:00,1.642325520515442,1.642325520515442,1.642325520515442,1.642325520515442,5695500,0.0,0.0
1996-11-07 00:00:00+00:00,1.6314313411712646,1.6314313411712646,1.6314313411712646,1.6314313411712646,64000,0.0,0.0
1996-11-08 00:00:00+00:00,1.62053644657135,1.62053644657135,1.62053644657135,1.62053644657135,15067600,0.0,0.0
1996-11-11 00:00:00+00:00,1.62053644657135,1.62053644657135,1.62053644657135,1.62053644657135,316600,0.0,0.0
1996-11-12 00:00:00+00:00,1.6314313411712646,1.6314313411712646,1.6314313411712646,1.6314313411712646,15270000,0.0,0.0
1996-11-13 00:00:00+00:00,1.6341546773910522,1.6341546773910522,1.6341546773910522,1.6341546773910522,2694000,0.0,0.0
1996-11-14 00:00:00+00:00,1.6341546773910522,1.6341546773910522,1.6341546773910522,1.6341546773910522,128000,0.0,0.0
1996-11-15 00:00:00+00:00,1.6341546773910522,1.6341546773910522,1.6341546773910522,1.6341546773910522,5700000,0.0,0.0
1996-11-18 00:00:00+00:00,1.625983715057373,1.625983715057373,1.625983715057373,1.625983715057373,2701600,0.0,0.0
1996-11-19 00:00:00+00:00,1.625983715057373,1.625983715057373,1.625983715057373,1.625983715057373,4704800,0.0,0.0
