Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1988-07-01 00:00:00+01:00,26.007844924926758,26.007844924926758,26.007844924926758,26.007844924926758,0,0.0,0.0
1988-07-04 00:00:00+01:00,25.68753433227539,25.68753433227539,25.68753433227539,25.68753433227539,0,0.0,0.0
1988-07-05 00:00:00+01:00,26.007844924926758,26.007844924926758,26.007844924926758,26.007844924926758,0,0.0,0.0
1988-07-06 00:00:00+01:00,26.58434677124023,26.58434677124023,26.58434677124023,26.584346771240234,0,0.0,0.0
1988-07-07 00:00:00+01:00,26.264076232910156,26.264076232910156,26.264076232910156,26.264076232910156,0,0.0,0.0
1988-07-08 00:00:00+01:00,26.264076232910156,26.264076232910156,26.264076232910156,26.264076232910156,0,0.0,0.0
1988-07-11 00:00:00+01:00,26.264076232910156,26.264076232910156,26.264076232910156,26.264076232910156,0,0.0,0.0
1988-07-12 00:00:00+01:00,26.58434677124023,26.58434677124023,26.58434677124023,26.584346771240234,0,0.0,0.0
1988-07-13 00:00:00+01:00,27.032766342163086,27.032766342163086,27.032766342163086,27.032766342163086,0,0.0,0.0
1988-07-14 00:00:00+01:00,26.71248626708984,26.71248626708984,26.71248626708984,26.712486267089844,0,0.0,0.0
1988-07-15 00:00:00+01:00,26.456226348876953,26.456226348876953,26.456226348876953,26.456226348876953,0,0.0,0.0
1988-07-18 00:00:00+01:00,26.58434677124023,26.58434677124023,26.58434677124023,26.584346771240234,0,0.0,0.0
1988-07-19 00:00:00+01:00,26.776517868041992,26.776517868041992,26.776517868041992,26.776517868041992,0,0.0,0.0
1988-07-20 00:00:00+01:00,26.776517868041992,26.776517868041992,26.776517868041992,26.776517868041992,0,0.0,0.0
1988-07-21 00:00:00+01:00,27.096837997436523,27.096837997436523,27.096837997436523,27.096837997436523,0,0.0,0.0
1988-07-22 00:00:00+01:00,26.776517868041992,26.776517868041992,26.776517868041992,26.776517868041992,0,0.0,0.0
1988-07-25 00:00:00+01:00,26.58434677124023,26.58434677124023,26.58434677124023,26.584346771240234,0,0.0,0.0
1988-07-26 00:00:00+01:00,26.58434677124023,26.58434677124023,26.58434677124023,26.584346771240234,0,0.0,0.0
1988-07-27 00:00:00+01:00,26.264076232910156,26.264076232910156,26.264076232910156,26.264076232910156,0,0.0,0.0
1988-07-28 00:00:00+01:00,25.8156566619873,25.8156566619873,25.8156566619873,25.815656661987305,0,0.0,0.0
1988-07-29 00:00:00+01:00,25.943773269653317,25.943773269653317,25.943773269653317,25.94377326965332,0,0.0,0.0
1988-08-01 00:00:00+01:00,25.68753433227539,25.68753433227539,25.68753433227539,25.68753433227539,0,0.0,0.0
1988-08-02 00:00:00+01:00,25.495351791381836,25.495351791381836,25.495351791381836,25.495351791381836,0,0.0,0.0
1988-08-03 00:00:00+01:00,25.623458862304688,25.623458862304688,25.623458862304688,25.623458862304688,0,0.0,0.0
1988-08-04 00:00:00+01:00,25.943773269653317,25.943773269653317,25.943773269653317,25.94377326965332,0,0.0,0.0
1988-08-05 00:00:00+01:00,26.392175674438477,26.392175674438477,26.392175674438477,26.392175674438477,0,0.0,0.0
1988-08-08 00:00:00+01:00,26.58434677124023,26.58434677124023,26.58434677124023,26.584346771240234,0,0.0,0.0
1988-08-09 00:00:00+01:00,26.264076232910156,26.264076232910156,26.264076232910156,26.264076232910156,0,0.0,0.0
1988-08-10 00:00:00+01:00,26.07188034057617,26.07188034057617,26.07188034057617,26.071880340576172,0,0.0,0.0
1988-08-11 00:00:00+01:00,25.8156566619873,25.8156566619873,25.8156566619873,25.815656661987305,0,0.0,0.0
1988-08-12 00:00:00+01:00,25.8156566619873,25.8156566619873,25.8156566619873,25.815656661987305,0,0.0,0.0
1988-08-15 00:00:00+01:00,25.431318283081055,25.431318283081055,25.431318283081055,25.431318283081055,0,0.0,0.0
1988-08-16 00:00:00+01:00,25.8156566619873,25.8156566619873,25.8156566619873,25.815656661987305,0,0.0,0.0
1988-08-17 00:00:00+01:00,26.135963439941406,26.135963439941406,26.135963439941406,26.135963439941406,0,0.0,0.0
1988-08-18 00:00:00+01:00,26.200006484985355,26.200006484985355,26.200006484985355,26.20000648498535,0,0.0,0.0
1988-08-19 00:00:00+01:00,26.456226348876953,26.456226348876953,26.456226348876953,26.456226348876953,0,0.0,0.0
1988-08-22 00:00:00+01:00,26.264076232910156,26.264076232910156,26.264076232910156,26.264076232910156,0,0.0,0.0
1988-08-23 00:00:00+01:00,25.943773269653317,25.943773269653317,25.943773269653317,25.94377326965332,0,0.0,0.0
1988-08-24 00:00:00+01:00,26.07188034057617,26.07188034057617,26.07188034057617,26.071880340576172,0,0.0,0.0
1988-08-25 00:00:00+01:00,25.68753433227539,25.68753433227539,25.68753433227539,25.68753433227539,0,0.0,0.0
1988-08-26 00:00:00+01:00,25.303207397460938,25.303207397460938,25.303207397460938,25.303207397460938,0,0.0,0.0
1988-08-29 00:00:00+01:00,25.303207397460938,25.303207397460938,25.303207397460938,25.303207397460938,0,0.0,0.0
1988-08-30 00:00:00+01:00,25.303207397460938,25.303207397460938,25.303207397460938,25.303207397460938,0,0.0,0.0
1988-08-31 00:00:00+01:00,25.559423446655273,25.559423446655273,25.559423446655273,25.559423446655273,0,0.0,0.0
1988-09-01 00:00:00+01:00,25.046924591064453,25.046924591064453,25.046924591064453,25.046924591064453,0,0.0,0.0
1988-09-02 00:00:00+01:00,25.431318283081055,25.431318283081055,25.431318283081055,25.431318283081055,0,0.0,0.0
1988-09-05 00:00:00+01:00,25.23912239074707,25.23912239074707,25.23912239074707,25.23912239074707,0,0.0,0.0
1988-09-06 00:00:00+01:00,25.367250442504883,25.367250442504883,25.367250442504883,25.367250442504883,0,0.0,0.0
1988-09-07 00:00:00+01:00,25.367250442504883,25.367250442504883,25.367250442504883,25.367250442504883,0,0.0,0.0
1988-09-08 00:00:00+01:00,25.11100959777832,25.11100959777832,25.11100959777832,25.11100959777832,0,0.0,0.0
1988-09-09 00:00:00+01:00,25.11100959777832,25.11100959777832,25.11100959777832,25.11100959777832,0,0.0,0.0
1988-09-12 00:00:00+01:00,25.23912239074707,25.23912239074707,25.23912239074707,25.23912239074707,0,0.0,0.0
1988-09-13 00:00:00+01:00,25.23912239074707,25.23912239074707,25.23912239074707,25.23912239074707,0,0.0,0.0
1988-09-14 00:00:00+01:00,25.303207397460938,25.303207397460938,25.303207397460938,25.303207397460938,0,0.0,0.0
1988-09-15 00:00:00+01:00,25.303207397460938,25.303207397460938,25.303207397460938,25.303207397460938,0,0.0,0.0
1988-09-16 00:00:00+01:00,25.11100959777832,25.11100959777832,25.11100959777832,25.11100959777832,0,0.0,0.0
1988-09-19 00:00:00+01:00,25.23912239074707,25.23912239074707,25.23912239074707,25.23912239074707,0,0.0,0.0
1988-09-20 00:00:00+01:00,25.559423446655273,25.559423446655273,25.559423446655273,25.559423446655273,0,0.0,0.0
1988-09-21 00:00:00+01:00,25.431318283081055,25.431318283081055,25.431318283081055,25.431318283081055,0,0.0,0.0
1988-09-22 00:00:00+01:00,25.23912239074707,25.23912239074707,25.23912239074707,25.23912239074707,0,0.0,0.0
1988-09-23 00:00:00+01:00,25.431318283081055,25.431318283081055,25.431318283081055,25.431318283081055,0,0.0,0.0
1988-09-26 00:00:00+01:00,25.367250442504883,25.367250442504883,25.367250442504883,25.367250442504883,0,0.0,0.0
1988-09-27 00:00:00+01:00,25.8156566619873,25.8156566619873,25.8156566619873,25.815656661987305,0,0.0,0.0
1988-09-28 00:00:00+01:00,26.328105926513672,26.328105926513672,26.328105926513672,26.328105926513672,0,0.0,0.0
1988-09-29 00:00:00+01:00,26.840608596801758,26.840608596801758,26.840608596801758,26.840608596801758,0,0.0,0.0
1988-09-30 00:00:00+01:00,26.840608596801758,26.840608596801758,26.840608596801758,26.840608596801758,0,0.0,0.0
1988-10-03 00:00:00+01:00,26.58434677124023,26.58434677124023,26.58434677124023,26.584346771240234,0,0.0,0.0
1988-10-04 00:00:00+01:00,26.52030372619629,26.52030372619629,26.52030372619629,26.52030372619629,0,0.0,0.0
1988-10-05 00:00:00+01:00,26.648414611816403,26.648414611816403,26.648414611816403,26.648414611816406,0,0.0,0.0
1988-10-06 00:00:00+01:00,26.840608596801758,26.840608596801758,26.840608596801758,26.840608596801758,0,0.0,0.0
1988-10-07 00:00:00+01:00,27.032766342163086,27.032766342163086,27.032766342163086,27.032766342163086,0,0.0,0.0
1988-10-10 00:00:00+01:00,27.1608772277832,27.1608772277832,27.1608772277832,27.160877227783203,0,0.0,0.0
1988-10-11 00:00:00+01:00,27.1608772277832,27.1608772277832,27.1608772277832,27.160877227783203,0,0.0,0.0
1988-10-12 00:00:00+01:00,26.71248626708984,26.71248626708984,26.71248626708984,26.712486267089844,0,0.0,0.0
1988-10-13 00:00:00+01:00,27.032766342163086,27.032766342163086,27.032766342163086,27.032766342163086,0,0.0,0.0
1988-10-14 00:00:00+01:00,27.22494506835938,27.22494506835938,27.22494506835938,27.224945068359375,0,0.0,0.0
1988-10-17 00:00:00+01:00,27.353069305419922,27.353069305419922,27.353069305419922,27.353069305419922,0,0.0,0.0
1988-10-18 00:00:00+01:00,27.032766342163086,27.032766342163086,27.032766342163086,27.032766342163086,0,0.0,0.0
1988-10-19 00:00:00+01:00,27.096837997436523,27.096837997436523,27.096837997436523,27.096837997436523,0,0.0,0.0
1988-10-20 00:00:00+01:00,27.481178283691406,27.481178283691406,27.481178283691406,27.481178283691406,0,0.0,0.0
1988-10-21 00:00:00+01:00,27.481178283691406,27.481178283691406,27.481178283691406,27.481178283691406,0,0.0,0.0
1988-10-24 00:00:00+00:00,27.353069305419922,27.353069305419922,27.353069305419922,27.353069305419922,0,0.0,0.0
1988-10-25 00:00:00+00:00,26.71248626708984,26.71248626708984,26.71248626708984,26.712486267089844,0,0.0,0.0
1988-10-26 00:00:00+00:00,26.648414611816403,26.648414611816403,26.648414611816403,26.648414611816406,0,0.0,0.0
1988-10-27 00:00:00+00:00,26.456226348876953,26.456226348876953,26.456226348876953,26.456226348876953,0,0.0,0.0
1988-10-28 00:00:00+00:00,26.456226348876953,26.456226348876953,26.456226348876953,26.456226348876953,0,0.0,0.0
1988-10-31 00:00:00+00:00,26.392175674438477,26.392175674438477,26.392175674438477,26.392175674438477,0,0.0,0.0
1988-11-01 00:00:00+00:00,26.264076232910156,26.264076232910156,26.264076232910156,26.264076232910156,0,0.0,0.0
1988-11-02 00:00:00+00:00,26.200006484985355,26.200006484985355,26.200006484985355,26.20000648498535,0,0.0,0.0
1988-11-03 00:00:00+00:00,26.200006484985355,26.200006484985355,26.200006484985355,26.20000648498535,0,0.0,0.0
1988-11-04 00:00:00+00:00,26.200006484985355,26.200006484985355,26.200006484985355,26.20000648498535,0,0.0,0.0
1988-11-07 00:00:00+00:00,25.87969207763672,25.87969207763672,25.87969207763672,25.87969207763672,0,0.0,0.0
1988-11-08 00:00:00+00:00,26.135963439941406,26.135963439941406,26.135963439941406,26.135963439941406,0,0.0,0.0
1988-11-09 00:00:00+00:00,25.87969207763672,25.87969207763672,25.87969207763672,25.87969207763672,0,0.0,0.0
1988-11-10 00:00:00+00:00,25.87969207763672,25.87969207763672,25.87969207763672,25.87969207763672,0,0.0,0.0
1988-11-11 00:00:00+00:00,25.68753433227539,25.68753433227539,25.68753433227539,25.68753433227539,0,0.0,0.0
1988-11-14 00:00:00+00:00,26.007844924926758,26.007844924926758,26.007844924926758,26.007844924926758,0,0.0,0.0
1988-11-15 00:00:00+00:00,26.200006484985355,26.200006484985355,26.200006484985355,26.20000648498535,0,0.0,0.0
1988-11-16 00:00:00+00:00,26.392175674438477,26.392175674438477,26.392175674438477,26.392175674438477,0,0.0,0.0
