Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1988-10-25 00:00:00+00:00,2.464432716369629,2.464432716369629,2.464432716369629,2.464432716369629,0,0.0,0.0
1988-10-26 00:00:00+00:00,2.5586705207824707,2.5586705207824707,2.5586705207824707,2.5586705207824707,0,0.0,0.0
1988-10-27 00:00:00+00:00,2.5441806316375732,2.5441806316375732,2.5441806316375732,2.5441806316375732,0,0.0,0.0
1988-10-28 00:00:00+00:00,2.4716956615448,2.4716956615448,2.4716956615448,2.4716956615448,0,0.0,0.0
1988-10-31 00:00:00+00:00,2.4716956615448,2.4716956615448,2.4716956615448,2.4716956615448,0,0.0,0.0
1988-11-01 00:00:00+00:00,2.4716956615448,2.4716956615448,2.4716956615448,2.4716956615448,0,0.0,0.0
1988-11-02 00:00:00+00:00,2.4426982402801514,2.4426982402801514,2.4426982402801514,2.4426982402801514,0,0.0,0.0
1988-11-03 00:00:00+00:00,2.4426982402801514,2.4426982402801514,2.4426982402801514,2.4426982402801514,0,0.0,0.0
1988-11-04 00:00:00+00:00,2.4426982402801514,2.4426982402801514,2.4426982402801514,2.4426982402801514,0,0.0,0.0
1988-11-07 00:00:00+00:00,2.4426982402801514,2.4426982402801514,2.4426982402801514,2.4426982402801514,0,0.0,0.0
1988-11-08 00:00:00+00:00,2.4426982402801514,2.4426982402801514,2.4426982402801514,2.4426982402801514,0,0.0,0.0
1988-11-09 00:00:00+00:00,2.4426982402801514,2.4426982402801514,2.4426982402801514,2.4426982402801514,0,0.0,0.0
1988-11-10 00:00:00+00:00,2.4716956615448,2.4716956615448,2.4716956615448,2.4716956615448,0,0.0,0.0
1988-11-11 00:00:00+00:00,2.4716956615448,2.4716956615448,2.4716956615448,2.4716956615448,0,0.0,0.0
1988-11-14 00:00:00+00:00,2.4716956615448,2.4716956615448,2.4716956615448,2.4716956615448,0,0.0,0.0
1988-11-15 00:00:00+00:00,2.464432716369629,2.464432716369629,2.464432716369629,2.464432716369629,0,0.0,0.0
1988-11-16 00:00:00+00:00,2.464432716369629,2.464432716369629,2.464432716369629,2.464432716369629,0,0.0,0.0
1988-11-17 00:00:00+00:00,2.5079383850097656,2.5079383850097656,2.5079383850097656,2.5079383850097656,0,0.0,0.0
1988-11-18 00:00:00+00:00,2.5079383850097656,2.5079383850097656,2.5079383850097656,2.5079383850097656,0,0.0,0.0
1988-11-21 00:00:00+00:00,2.47894024848938,2.47894024848938,2.47894024848938,2.47894024848938,0,0.0,0.0
1988-11-22 00:00:00+00:00,2.47894024848938,2.47894024848938,2.47894024848938,2.47894024848938,0,0.0,0.0
1988-11-23 00:00:00+00:00,2.464432716369629,2.464432716369629,2.464432716369629,2.464432716369629,0,0.0,0.0
1988-11-24 00:00:00+00:00,2.3992116451263428,2.3992116451263428,2.3992116451263428,2.3992116451263428,0,0.0,0.0
1988-11-25 00:00:00+00:00,2.3412160873413086,2.3412160873413086,2.3412160873413086,2.3412160873413086,0,0.0,0.0
1988-11-28 00:00:00+00:00,2.312218427658081,2.312218427658081,2.312218427658081,2.312218427658081,0,0.0,0.0
1988-11-29 00:00:00+00:00,2.304973602294922,2.304973602294922,2.304973602294922,2.304973602294922,0,0.0,0.0
1988-11-30 00:00:00+00:00,2.319481611251831,2.319481611251831,2.319481611251831,2.319481611251831,0,0.0,0.0
1988-12-01 00:00:00+00:00,2.304973602294922,2.304973602294922,2.304973602294922,2.304973602294922,0,0.0,0.0
