Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-11-17 00:00:00+00:00,239.09555053710935,239.09555053710935,239.09555053710935,239.09555053710938,0,0.0,0.0
2009-11-18 00:00:00+00:00,239.09555053710935,239.09555053710935,239.09555053710935,239.09555053710938,0,0.0,0.0
2009-11-19 00:00:00+00:00,239.09555053710935,239.09555053710935,239.09555053710935,239.09555053710938,0,0.0,0.0
2009-11-20 00:00:00+00:00,239.54946899414062,239.54946899414062,239.54946899414062,239.54946899414062,0,0.0,0.0
2009-11-23 00:00:00+00:00,234.55571535298347,240.54822144116744,234.38925134495244,235.31234741210938,10730,0.0,0.0
2009-11-24 00:00:00+00:00,234.55569458007812,234.55569458007812,234.55569458007812,234.55569458007812,0,0.0,0.0
2009-11-25 00:00:00+00:00,233.0424595624628,234.55574867078846,233.0424595624628,230.1672821044922,33938,0.0,0.0
2009-11-26 00:00:00+00:00,227.443371825946,227.443371825946,227.29204539908164,230.9239044189453,6034,0.0,0.0
2009-11-27 00:00:00+00:00,228.50271972483208,234.5557778096252,226.32359899420806,225.93014526367188,26287,0.0,0.0
2009-11-30 00:00:00+00:00,226.68679809570312,226.68679809570312,226.68679809570312,226.68679809570312,0,0.0,0.0
2009-12-01 00:00:00+00:00,227.74603271484375,227.74603271484375,227.74603271484375,227.74603271484375,0,0.0,0.0
2009-12-02 00:00:00+00:00,227.74603271484375,227.74603271484375,227.74603271484375,227.74603271484375,0,0.0,0.0
2009-12-03 00:00:00+00:00,222.44963236284636,222.44963236284636,222.44963236284636,227.74603271484375,2682,0.0,0.0
2009-12-04 00:00:00+00:00,222.44960777160108,222.44960777160108,214.88326222275415,216.39657592773438,24757,0.0,0.0
2009-12-07 00:00:00+00:00,217.9098491462942,217.9098491462942,217.9098491462942,212.91607666015625,2682,0.0,0.0
2009-12-08 00:00:00+00:00,217.9098153073632,220.93631884173797,215.03458863822877,216.39657592773438,14857,0.0,0.0
2009-12-09 00:00:00+00:00,217.12293830361443,217.12293830361443,216.6387333467854,217.15321350097656,25296,0.0,0.0
2009-12-10 00:00:00+00:00,215.63995361328122,215.63995361328122,215.63995361328122,215.63995361328125,0,0.0,0.0
2009-12-11 00:00:00+00:00,215.63995361328122,215.63995361328122,215.63995361328122,215.63995361328125,0,0.0,0.0
2009-12-14 00:00:00+00:00,213.91483087745274,213.91483087745274,213.91483087745274,212.61341857910156,2863,0.0,0.0
2009-12-15 00:00:00+00:00,213.37002563476562,213.37002563476562,213.37002563476562,213.37002563476562,0,0.0,0.0
2009-12-16 00:00:00+00:00,208.83023609960935,210.34350011627987,208.83023609960935,205.80369567871094,6952,0.0,0.0
2009-12-17 00:00:00+00:00,205.80369567871094,205.80369567871094,205.80369567871094,205.80369567871094,0,0.0,0.0
2009-12-18 00:00:00+00:00,201.2639409247132,201.2639409247132,201.2639409247132,205.6524200439453,4326,0.0,0.0
2009-12-21 00:00:00+00:00,201.26393863093256,201.26393863093256,201.26393863093256,199.7506866455078,3352,0.0,0.0
2009-12-22 00:00:00+00:00,201.1126245811944,201.1126245811944,201.1126245811944,199.7506866455078,3355,0.0,0.0
2009-12-23 00:00:00+00:00,199.7506866455078,199.7506866455078,199.7506866455078,199.7506866455078,0,0.0,0.0
2009-12-24 00:00:00+00:00,199.75066637590882,199.90199279785153,199.90199279785153,199.90199279785156,0,0.0,0.0
2009-12-29 00:00:00+00:00,199.7506866455078,199.7506866455078,199.7506866455078,199.7506866455078,0,0.0,0.0
2009-12-30 00:00:00+00:00,199.7506866455078,199.7506866455078,199.7506866455078,199.7506866455078,0,0.0,0.0
2009-12-31 00:00:00+00:00,200.9612884521484,200.9612884521484,200.9612884521484,200.96128845214844,0,0.0,0.0
2010-01-04 00:00:00+00:00,195.36220463369284,206.04585522364107,195.36220463369284,203.53384399414062,13401,0.0,0.0
2010-01-05 00:00:00+00:00,207.31697985461835,208.55786645314151,207.31697985461835,203.53384399414062,10729,0.0,0.0
2010-01-06 00:00:00+00:00,203.53384399414062,203.53384399414062,203.53384399414062,203.53384399414062,0,0.0,0.0
2010-01-07 00:00:00+00:00,207.40774810384718,207.40774810384718,205.80369567871094,205.80369567871094,6169,0.0,0.0
2010-01-08 00:00:00+00:00,205.80369567871094,205.80369567871094,205.80369567871094,205.80369567871094,0,0.0,0.0
2010-01-11 00:00:00+00:00,205.80369567871094,205.80369567871094,205.80369567871094,205.80369567871094,0,0.0,0.0
2010-01-12 00:00:00+00:00,204.29046630859375,204.29046630859375,204.29046630859375,204.29046630859375,0,0.0,0.0
2010-01-13 00:00:00+00:00,203.04955764588212,203.04955764588212,203.04955764588212,205.80369567871094,3017,0.0,0.0
2010-01-14 00:00:00+00:00,205.04707336425784,205.04707336425784,205.04707336425784,205.0470733642578,0,0.0,0.0
2010-01-15 00:00:00+00:00,201.26391317037198,201.26391317037198,201.26391317037198,204.29046630859375,1862,0.0,0.0
2010-01-18 00:00:00+00:00,205.04707336425784,205.04707336425784,205.04707336425784,205.0470733642578,0,0.0,0.0
2010-01-19 00:00:00+00:00,204.29046630859375,204.29046630859375,204.29046630859375,204.29046630859375,0,0.0,0.0
2010-01-20 00:00:00+00:00,201.2639151162715,201.2639151162715,201.2639151162715,198.23741149902344,6705,0.0,0.0
2010-01-21 00:00:00+00:00,198.23741149902344,198.23741149902344,198.23741149902344,198.23741149902344,0,0.0,0.0
2010-01-22 00:00:00+00:00,196.7241363525391,196.7241363525391,196.7241363525391,196.72413635253906,0,0.0,0.0
2010-01-25 00:00:00+00:00,196.7241363525391,196.7241363525391,196.7241363525391,196.72413635253906,0,0.0,0.0
2010-01-26 00:00:00+00:00,196.7241363525391,196.7241363525391,196.7241363525391,196.72413635253906,0,0.0,0.0
2010-01-27 00:00:00+00:00,201.26389123984907,201.26389123984907,201.26389123984907,196.72413635253906,980,0.0,0.0
2010-01-28 00:00:00+00:00,192.18441361888472,192.18441361888472,184.61810319415082,187.6446075439453,40416,0.0,0.0
2010-01-29 00:00:00+00:00,184.16411090553098,184.16411090553098,184.16411090553098,185.3747100830078,362,0.0,0.0
